GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,SuspendGen_total,GenStorageCapacity,GenCapitalRecovery,GenFixedOMCosts
Anhui-Hydro_Pumped-GEM-2007,2050,Hydro_Pumped,Anhui,Water,600,0,4800,5.27389e+07,1.62e+06
Anhui-Hydro_Pumped-GEM-2007,2055,Hydro_Pumped,Anhui,Water,600,0,4800,5.27389e+07,1.62e+06
Anhui-Hydro_Pumped-GEM-2007,2060,Hydro_Pumped,Anhui,Water,600,0,4800,5.27389e+07,1.62e+06
Anhui-Hydro_Pumped-GEM-2012,2020,Hydro_Pumped,Anhui,Water,1000,0,8000,8.78982e+07,2.7e+06
Anhui-Hydro_Pumped-GEM-2012,2025,Hydro_Pumped,Anhui,Water,1000,0,8000,8.78982e+07,2.7e+06
Anhui-Hydro_Pumped-GEM-2012,2030,Hydro_Pumped,Anhui,Water,1000,0,8000,8.78982e+07,2.7e+06
Anhui-Hydro_Pumped-GEM-2012,2035,Hydro_Pumped,Anhui,Water,1000,0,8000,8.78982e+07,2.7e+06
Anhui-Hydro_Pumped-GEM-2012,2040,Hydro_Pumped,Anhui,Water,1000,0,8000,8.78982e+07,2.7e+06
Anhui-Hydro_Pumped-GEM-2012,2045,Hydro_Pumped,Anhui,Water,1000,0,8000,8.78982e+07,2.7e+06
Anhui-Hydro_Pumped-GEM-2012,2050,Hydro_Pumped,Anhui,Water,1000,0,8000,8.78982e+07,2.7e+06
Anhui-Hydro_Pumped-GEM-2012,2055,Hydro_Pumped,Anhui,Water,1000,0,8000,8.78982e+07,2.7e+06
Anhui-Hydro_Pumped-GEM-2012,2060,Hydro_Pumped,Anhui,Water,1000,0,8000,8.78982e+07,2.7e+06
Anhui-Hydro_Pumped-GEM-2019,2020,Hydro_Pumped,Anhui,Water,3000,0,24000,2.63695e+08,8.1e+06
Anhui-Hydro_Pumped-GEM-2019,2025,Hydro_Pumped,Anhui,Water,3000,0,24000,2.63695e+08,8.1e+06
Anhui-Hydro_Pumped-GEM-2019,2030,Hydro_Pumped,Anhui,Water,3000,0,24000,2.63695e+08,8.1e+06
Anhui-Hydro_Pumped-GEM-2019,2035,Hydro_Pumped,Anhui,Water,3000,0,24000,2.63695e+08,8.1e+06
Anhui-Hydro_Pumped-GEM-2019,2040,Hydro_Pumped,Anhui,Water,3000,0,24000,2.63695e+08,8.1e+06
Anhui-Hydro_Pumped-GEM-2019,2045,Hydro_Pumped,Anhui,Water,3000,0,24000,2.63695e+08,8.1e+06
Anhui-Hydro_Pumped-GEM-2019,2050,Hydro_Pumped,Anhui,Water,3000,0,24000,2.63695e+08,8.1e+06
Anhui-Hydro_Pumped-GEM-2019,2055,Hydro_Pumped,Anhui,Water,3000,0,24000,2.63695e+08,8.1e+06
Anhui-Hydro_Pumped-GEM-2019,2060,Hydro_Pumped,Anhui,Water,3000,0,24000,2.63695e+08,8.1e+06
Anhui-Hydro_Pumped-GEM-2025,2020,Hydro_Pumped,Anhui,Water,0,0,0,0,0
Anhui-Hydro_Pumped-GEM-2025,2025,Hydro_Pumped,Anhui,Water,2480,0,19840,2.17988e+08,6.696e+06
Anhui-Hydro_Pumped-GEM-2025,2030,Hydro_Pumped,Anhui,Water,2480,0,19840,2.17988e+08,6.696e+06
Anhui-Hydro_Pumped-GEM-2025,2035,Hydro_Pumped,Anhui,Water,2480,0,19840,2.17988e+08,6.696e+06
Anhui-Hydro_Pumped-GEM-2025,2040,Hydro_Pumped,Anhui,Water,2480,0,19840,2.17988e+08,6.696e+06
Anhui-Hydro_Pumped-GEM-2025,2045,Hydro_Pumped,Anhui,Water,2480,0,19840,2.17988e+08,6.696e+06
Anhui-Hydro_Pumped-GEM-2025,2050,Hydro_Pumped,Anhui,Water,2480,0,19840,2.17988e+08,6.696e+06
Anhui-Hydro_Pumped-GEM-2025,2055,Hydro_Pumped,Anhui,Water,2480,0,19840,2.17988e+08,6.696e+06
Anhui-Hydro_Pumped-GEM-2025,2060,Hydro_Pumped,Anhui,Water,2480,0,19840,2.17988e+08,6.696e+06
Anhui-Hydro_Pumped-GEM-2030,2020,Hydro_Pumped,Anhui,Water,0,0,0,0,0
Anhui-Hydro_Pumped-GEM-2030,2025,Hydro_Pumped,Anhui,Water,0,0,0,0,0
Anhui-Hydro_Pumped-GEM-2030,2030,Hydro_Pumped,Anhui,Water,2600,0,20800,2.28535e+08,7.02e+06
Anhui-Hydro_Pumped-GEM-2030,2035,Hydro_Pumped,Anhui,Water,2600,0,20800,2.28535e+08,7.02e+06
Anhui-Hydro_Pumped-GEM-2030,2040,Hydro_Pumped,Anhui,Water,2600,0,20800,2.28535e+08,7.02e+06
Anhui-Hydro_Pumped-GEM-2030,2045,Hydro_Pumped,Anhui,Water,2600,0,20800,2.28535e+08,7.02e+06
Anhui-Hydro_Pumped-GEM-2030,2050,Hydro_Pumped,Anhui,Water,2600,0,20800,2.28535e+08,7.02e+06
Anhui-Hydro_Pumped-GEM-2030,2055,Hydro_Pumped,Anhui,Water,2600,0,20800,2.28535e+08,7.02e+06
Anhui-Hydro_Pumped-GEM-2030,2060,Hydro_Pumped,Anhui,Water,2600,0,20800,2.28535e+08,7.02e+06
Anhui-Wind_EP-GEM-2011,2020,Wind_EP,Anhui,Wind,250,0,.,2.67548e+07,3e+06
Anhui-Wind_EP-GEM-2011,2025,Wind_EP,Anhui,Wind,250,0,.,2.67548e+07,3e+06
Anhui-Wind_EP-GEM-2011,2030,Wind_EP,Anhui,Wind,250,0,.,2.67548e+07,3e+06
Anhui-Wind_EP-GEM-2011,2035,Wind_EP,Anhui,Wind,250,0,.,2.67548e+07,3e+06
Anhui-Wind_EP-GEM-2011,2040,Wind_EP,Anhui,Wind,250,0,.,2.67548e+07,3e+06
Anhui-Wind_EP-GEM-2011,2045,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2011,2050,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2011,2055,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2011,2060,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2012,2020,Wind_EP,Anhui,Wind,148,0,.,1.58389e+07,1.776e+06
Anhui-Wind_EP-GEM-2012,2025,Wind_EP,Anhui,Wind,148,0,.,1.58389e+07,1.776e+06
Anhui-Wind_EP-GEM-2012,2030,Wind_EP,Anhui,Wind,148,0,.,1.58389e+07,1.776e+06
Anhui-Wind_EP-GEM-2012,2035,Wind_EP,Anhui,Wind,148,0,.,1.58389e+07,1.776e+06
Anhui-Wind_EP-GEM-2012,2040,Wind_EP,Anhui,Wind,148,0,.,1.58389e+07,1.776e+06
Anhui-Wind_EP-GEM-2012,2045,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2012,2050,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2012,2055,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2012,2060,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2013,2020,Wind_EP,Anhui,Wind,182.5,0,.,1.9531e+07,2.19e+06
Anhui-Wind_EP-GEM-2013,2025,Wind_EP,Anhui,Wind,182.5,0,.,1.9531e+07,2.19e+06
Anhui-Wind_EP-GEM-2013,2030,Wind_EP,Anhui,Wind,182.5,0,.,1.9531e+07,2.19e+06
Anhui-Wind_EP-GEM-2013,2035,Wind_EP,Anhui,Wind,182.5,0,.,1.9531e+07,2.19e+06
Anhui-Wind_EP-GEM-2013,2040,Wind_EP,Anhui,Wind,182.5,0,.,1.9531e+07,2.19e+06
Anhui-Wind_EP-GEM-2013,2045,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2013,2050,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2013,2055,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2013,2060,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2014,2020,Wind_EP,Anhui,Wind,380,0,.,4.06673e+07,4.56e+06
Anhui-Wind_EP-GEM-2014,2025,Wind_EP,Anhui,Wind,380,0,.,4.06673e+07,4.56e+06
Anhui-Wind_EP-GEM-2014,2030,Wind_EP,Anhui,Wind,380,0,.,4.06673e+07,4.56e+06
Anhui-Wind_EP-GEM-2014,2035,Wind_EP,Anhui,Wind,380,0,.,4.06673e+07,4.56e+06
Anhui-Wind_EP-GEM-2014,2040,Wind_EP,Anhui,Wind,380,0,.,4.06673e+07,4.56e+06
Anhui-Wind_EP-GEM-2014,2045,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2014,2050,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2014,2055,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2014,2060,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2015,2020,Wind_EP,Anhui,Wind,478,0,.,5.11552e+07,5.736e+06
Anhui-Wind_EP-GEM-2015,2025,Wind_EP,Anhui,Wind,478,0,.,5.11552e+07,5.736e+06
Anhui-Wind_EP-GEM-2015,2030,Wind_EP,Anhui,Wind,478,0,.,5.11552e+07,5.736e+06
Anhui-Wind_EP-GEM-2015,2035,Wind_EP,Anhui,Wind,478,0,.,5.11552e+07,5.736e+06
Anhui-Wind_EP-GEM-2015,2040,Wind_EP,Anhui,Wind,478,0,.,5.11552e+07,5.736e+06
Anhui-Wind_EP-GEM-2015,2045,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2015,2050,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2015,2055,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2015,2060,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2016,2020,Wind_EP,Anhui,Wind,388,0,.,4.15235e+07,4.656e+06
Anhui-Wind_EP-GEM-2016,2025,Wind_EP,Anhui,Wind,388,0,.,4.15235e+07,4.656e+06
Anhui-Wind_EP-GEM-2016,2030,Wind_EP,Anhui,Wind,388,0,.,4.15235e+07,4.656e+06
Anhui-Wind_EP-GEM-2016,2035,Wind_EP,Anhui,Wind,388,0,.,4.15235e+07,4.656e+06
Anhui-Wind_EP-GEM-2016,2040,Wind_EP,Anhui,Wind,388,0,.,4.15235e+07,4.656e+06
Anhui-Wind_EP-GEM-2016,2045,Wind_EP,Anhui,Wind,388,0,.,4.15235e+07,4.656e+06
Anhui-Wind_EP-GEM-2016,2050,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2016,2055,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2016,2060,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2017,2020,Wind_EP,Anhui,Wind,278,0,.,2.97514e+07,3.336e+06
Anhui-Wind_EP-GEM-2017,2025,Wind_EP,Anhui,Wind,278,0,.,2.97514e+07,3.336e+06
Anhui-Wind_EP-GEM-2017,2030,Wind_EP,Anhui,Wind,278,0,.,2.97514e+07,3.336e+06
Anhui-Wind_EP-GEM-2017,2035,Wind_EP,Anhui,Wind,278,0,.,2.97514e+07,3.336e+06
Anhui-Wind_EP-GEM-2017,2040,Wind_EP,Anhui,Wind,278,0,.,2.97514e+07,3.336e+06
Anhui-Wind_EP-GEM-2017,2045,Wind_EP,Anhui,Wind,278,0,.,2.97514e+07,3.336e+06
Anhui-Wind_EP-GEM-2017,2050,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2017,2055,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2017,2060,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2018,2020,Wind_EP,Anhui,Wind,217,0,.,2.32232e+07,2.604e+06
Anhui-Wind_EP-GEM-2018,2025,Wind_EP,Anhui,Wind,217,0,.,2.32232e+07,2.604e+06
Anhui-Wind_EP-GEM-2018,2030,Wind_EP,Anhui,Wind,217,0,.,2.32232e+07,2.604e+06
Anhui-Wind_EP-GEM-2018,2035,Wind_EP,Anhui,Wind,217,0,.,2.32232e+07,2.604e+06
Anhui-Wind_EP-GEM-2018,2040,Wind_EP,Anhui,Wind,217,0,.,2.32232e+07,2.604e+06
Anhui-Wind_EP-GEM-2018,2045,Wind_EP,Anhui,Wind,217,0,.,2.32232e+07,2.604e+06
Anhui-Wind_EP-GEM-2018,2050,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2018,2055,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2018,2060,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2019,2020,Wind_EP,Anhui,Wind,4604.4,0,.,4.9276e+08,5.52528e+07
Anhui-Wind_EP-GEM-2019,2025,Wind_EP,Anhui,Wind,4604.4,0,.,4.9276e+08,5.52528e+07
Anhui-Wind_EP-GEM-2019,2030,Wind_EP,Anhui,Wind,4604.4,0,.,4.9276e+08,5.52528e+07
Anhui-Wind_EP-GEM-2019,2035,Wind_EP,Anhui,Wind,4604.4,0,.,4.9276e+08,5.52528e+07
Anhui-Wind_EP-GEM-2019,2040,Wind_EP,Anhui,Wind,4604.4,0,.,4.9276e+08,5.52528e+07
Anhui-Wind_EP-GEM-2019,2045,Wind_EP,Anhui,Wind,4604.4,0,.,4.9276e+08,5.52528e+07
Anhui-Wind_EP-GEM-2019,2050,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2019,2055,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2019,2060,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2025,2020,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2025,2025,Wind_EP,Anhui,Wind,1926.4,0,.,2.06162e+08,2.31168e+07
Anhui-Wind_EP-GEM-2025,2030,Wind_EP,Anhui,Wind,1926.4,0,.,2.06162e+08,2.31168e+07
Anhui-Wind_EP-GEM-2025,2035,Wind_EP,Anhui,Wind,1926.4,0,.,2.06162e+08,2.31168e+07
Anhui-Wind_EP-GEM-2025,2040,Wind_EP,Anhui,Wind,1926.4,0,.,2.06162e+08,2.31168e+07
Anhui-Wind_EP-GEM-2025,2045,Wind_EP,Anhui,Wind,1926.4,0,.,2.06162e+08,2.31168e+07
Anhui-Wind_EP-GEM-2025,2050,Wind_EP,Anhui,Wind,1926.4,0,.,2.06162e+08,2.31168e+07
Anhui-Wind_EP-GEM-2025,2055,Wind_EP,Anhui,Wind,0,0,.,0,0
Anhui-Wind_EP-GEM-2025,2060,Wind_EP,Anhui,Wind,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2015,2020,Central_PV_EP,Fujian,Solar,54.2,0,.,7.94631e+06,1.56036e+06
Fujian-Central_PV_EP-GEM-2015,2025,Central_PV_EP,Fujian,Solar,54.2,0,.,7.94631e+06,1.56036e+06
Fujian-Central_PV_EP-GEM-2015,2030,Central_PV_EP,Fujian,Solar,54.2,0,.,7.94631e+06,1.56036e+06
Fujian-Central_PV_EP-GEM-2015,2035,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2015,2040,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2015,2045,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2015,2050,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2015,2055,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2015,2060,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2016,2020,Central_PV_EP,Fujian,Solar,178.6,0,.,2.61847e+07,5.14172e+06
Fujian-Central_PV_EP-GEM-2016,2025,Central_PV_EP,Fujian,Solar,178.6,0,.,2.61847e+07,5.14172e+06
Fujian-Central_PV_EP-GEM-2016,2030,Central_PV_EP,Fujian,Solar,178.6,0,.,2.61847e+07,5.14172e+06
Fujian-Central_PV_EP-GEM-2016,2035,Central_PV_EP,Fujian,Solar,178.6,0,.,2.61847e+07,5.14172e+06
Fujian-Central_PV_EP-GEM-2016,2040,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2016,2045,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2016,2050,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2016,2055,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2016,2060,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2017,2020,Central_PV_EP,Fujian,Solar,580.1,0,.,8.5049e+07,1.67005e+07
Fujian-Central_PV_EP-GEM-2017,2025,Central_PV_EP,Fujian,Solar,580.1,0,.,8.5049e+07,1.67005e+07
Fujian-Central_PV_EP-GEM-2017,2030,Central_PV_EP,Fujian,Solar,580.1,0,.,8.5049e+07,1.67005e+07
Fujian-Central_PV_EP-GEM-2017,2035,Central_PV_EP,Fujian,Solar,580.1,0,.,8.5049e+07,1.67005e+07
Fujian-Central_PV_EP-GEM-2017,2040,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2017,2045,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2017,2050,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2017,2055,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2017,2060,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2018,2020,Central_PV_EP,Fujian,Solar,103.7,0,.,1.52036e+07,2.98542e+06
Fujian-Central_PV_EP-GEM-2018,2025,Central_PV_EP,Fujian,Solar,103.7,0,.,1.52036e+07,2.98542e+06
Fujian-Central_PV_EP-GEM-2018,2030,Central_PV_EP,Fujian,Solar,103.7,0,.,1.52036e+07,2.98542e+06
Fujian-Central_PV_EP-GEM-2018,2035,Central_PV_EP,Fujian,Solar,103.7,0,.,1.52036e+07,2.98542e+06
Fujian-Central_PV_EP-GEM-2018,2040,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2018,2045,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2018,2050,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2018,2055,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2018,2060,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2019,2020,Central_PV_EP,Fujian,Solar,655.1,0,.,9.60448e+07,1.88597e+07
Fujian-Central_PV_EP-GEM-2019,2025,Central_PV_EP,Fujian,Solar,655.1,0,.,9.60448e+07,1.88597e+07
Fujian-Central_PV_EP-GEM-2019,2030,Central_PV_EP,Fujian,Solar,655.1,0,.,9.60448e+07,1.88597e+07
Fujian-Central_PV_EP-GEM-2019,2035,Central_PV_EP,Fujian,Solar,655.1,0,.,9.60448e+07,1.88597e+07
Fujian-Central_PV_EP-GEM-2019,2040,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2019,2045,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2019,2050,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2019,2055,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2019,2060,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2025,2020,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2025,2025,Central_PV_EP,Fujian,Solar,710,0,.,1.04094e+08,2.04402e+07
Fujian-Central_PV_EP-GEM-2025,2030,Central_PV_EP,Fujian,Solar,710,0,.,1.04094e+08,2.04402e+07
Fujian-Central_PV_EP-GEM-2025,2035,Central_PV_EP,Fujian,Solar,710,0,.,1.04094e+08,2.04402e+07
Fujian-Central_PV_EP-GEM-2025,2040,Central_PV_EP,Fujian,Solar,710,0,.,1.04094e+08,2.04402e+07
Fujian-Central_PV_EP-GEM-2025,2045,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2025,2050,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2025,2055,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-Central_PV_EP-GEM-2025,2060,Central_PV_EP,Fujian,Solar,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1996,2020,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-1996,2025,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-1996,2030,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-1996,2035,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-1996,2040,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1996,2045,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1996,2050,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1996,2055,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1996,2060,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1998,2020,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-1998,2025,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-1998,2030,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-1998,2035,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-1998,2040,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1998,2045,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1998,2050,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1998,2055,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1998,2060,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1999,2020,EP_Coal_1000_OT,Fujian,Coal,700,0,.,3.41839e+07,7.4802e+06
Fujian-EP_Coal_1000_OT-GEM-1999,2025,EP_Coal_1000_OT,Fujian,Coal,700,0,.,3.41839e+07,7.4802e+06
Fujian-EP_Coal_1000_OT-GEM-1999,2030,EP_Coal_1000_OT,Fujian,Coal,700,0,.,3.41839e+07,7.4802e+06
Fujian-EP_Coal_1000_OT-GEM-1999,2035,EP_Coal_1000_OT,Fujian,Coal,700,0,.,3.41839e+07,7.4802e+06
Fujian-EP_Coal_1000_OT-GEM-1999,2040,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1999,2045,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1999,2050,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1999,2055,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-1999,2060,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-2000,2020,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-2000,2025,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-2000,2030,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-2000,2035,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-2000,2040,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-2000,2045,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-2000,2050,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-2000,2055,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-2000,2060,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-2001,2020,EP_Coal_1000_OT,Fujian,Coal,1386,0,.,6.76842e+07,1.48108e+07
Fujian-EP_Coal_1000_OT-GEM-2001,2025,EP_Coal_1000_OT,Fujian,Coal,1386,0,.,6.76842e+07,1.48108e+07
Fujian-EP_Coal_1000_OT-GEM-2001,2030,EP_Coal_1000_OT,Fujian,Coal,1386,0,.,6.76842e+07,1.48108e+07
Fujian-EP_Coal_1000_OT-GEM-2001,2035,EP_Coal_1000_OT,Fujian,Coal,1386,0,.,6.76842e+07,1.48108e+07
Fujian-EP_Coal_1000_OT-GEM-2001,2040,EP_Coal_1000_OT,Fujian,Coal,1386,0,.,6.76842e+07,1.48108e+07
Fujian-EP_Coal_1000_OT-GEM-2001,2045,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-2001,2050,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-2001,2055,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-2001,2060,EP_Coal_1000_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_OT-GEM-2002,2020,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-2002,2025,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-2002,2030,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
Fujian-EP_Coal_1000_OT-GEM-2002,2035,EP_Coal_1000_OT,Fujian,Coal,600,0,.,2.93005e+07,6.4116e+06
