GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,SuspendGen_total,GenStorageCapacity,GenCapitalRecovery,GenFixedOMCosts
Jiangsu-Coal_1000_RC-12007,2060,Coal_1000_RC,Jiangsu,Coal,0.000145373,0,.,7.05729,0.771787
Jiangsu-Coal_1000_RC-12025,2020,Coal_1000_RC,Jiangsu,Coal,8.36613e-06,0,.,0.406142,0.0444158
Jiangsu-Coal_1000_RC-12025,2025,Coal_1000_RC,Jiangsu,Coal,1.20519e-05,0,.,0.585069,0.0639833
Jiangsu-Coal_1000_RC-12025,2030,Coal_1000_RC,Jiangsu,Coal,1.71767e-05,0,.,0.833861,0.0911913
Jiangsu-Coal_1000_RC-12025,2035,Coal_1000_RC,Jiangsu,Coal,2.21765e-05,0,.,1.07658,0.117735
Jiangsu-Coal_1000_RC-12025,2040,Coal_1000_RC,Jiangsu,Coal,4.0423e-05,0,.,1.96238,0.214606
Jiangsu-Coal_1000_RC-12025,2045,Coal_1000_RC,Jiangsu,Coal,5.93245e-05,0,.,2.87997,0.314954
Jiangsu-Coal_1000_RC-12025,2050,Coal_1000_RC,Jiangsu,Coal,8.68195e-05,0,.,4.21474,0.460925
Jiangsu-Coal_1000_RC-12025,2055,Coal_1000_RC,Jiangsu,Coal,0.000115546,0,.,5.6093,0.613435
Jiangsu-Coal_1000_RC-12025,2060,Coal_1000_RC,Jiangsu,Coal,0.000153405,0,.,7.44718,0.814426
Jiangsu-Coal_1000_SEA-11991,2020,Coal_1000_SEA,Jiangsu,Coal,8.70922e-06,0,.,0.422792,0.0462372
Jiangsu-Coal_1000_SEA-11991,2025,Coal_1000_SEA,Jiangsu,Coal,1.25375e-05,0,.,0.608637,0.0665616
Jiangsu-Coal_1000_SEA-11991,2030,Coal_1000_SEA,Jiangsu,Coal,1.78674e-05,0,.,0.867378,0.094858
Jiangsu-Coal_1000_SEA-11991,2035,Coal_1000_SEA,Jiangsu,Coal,2.30222e-05,0,.,1.11762,0.122225
Jiangsu-Coal_1000_SEA-11991,2040,Coal_1000_SEA,Jiangsu,Coal,4.09142e-05,0,.,1.98619,0.217214
Jiangsu-Coal_1000_SEA-11991,2045,Coal_1000_SEA,Jiangsu,Coal,5.94442e-05,0,.,2.88574,0.315589
Jiangsu-Coal_1000_SEA-11991,2050,Coal_1000_SEA,Jiangsu,Coal,8.69067e-05,0,.,4.21891,0.461387
Jiangsu-Coal_1000_SEA-11991,2055,Coal_1000_SEA,Jiangsu,Coal,0.000114371,0,.,5.55217,0.607195
Jiangsu-Coal_1000_SEA-11991,2060,Coal_1000_SEA,Jiangsu,Coal,0.000151355,0,.,7.34755,0.803541
Jiangsu-Coal_300_OT-11941,2020,Coal_300_OT,Jiangsu,Coal,6.13294e-06,0,.,0.311479,0.0348903
Jiangsu-Coal_300_OT-11941,2025,Coal_300_OT,Jiangsu,Coal,8.4316e-06,0,.,0.428223,0.0479674
Jiangsu-Coal_300_OT-11941,2030,Coal_300_OT,Jiangsu,Coal,1.16064e-05,0,.,0.589467,0.0660291
Jiangsu-Coal_300_OT-11941,2035,Coal_300_OT,Jiangsu,Coal,1.36268e-05,0,.,0.692075,0.0775227
Jiangsu-Coal_300_OT-11941,2040,Coal_300_OT,Jiangsu,Coal,3.11897e-05,0,.,1.58406,0.177438
Jiangsu-Coal_300_OT-11941,2045,Coal_300_OT,Jiangsu,Coal,4.62686e-05,0,.,2.34988,0.263222
Jiangsu-Coal_300_OT-11941,2050,Coal_300_OT,Jiangsu,Coal,6.76198e-05,0,.,3.43427,0.384689
Jiangsu-Coal_300_OT-11941,2055,Coal_300_OT,Jiangsu,Coal,8.71055e-05,0,.,4.4239,0.495543
Jiangsu-Coal_300_OT-11941,2060,Coal_300_OT,Jiangsu,Coal,0.00011685,0,.,5.93455,0.664758
Jiangsu-Coal_300_OT-11959,2020,Coal_300_OT,Jiangsu,Coal,6.13629e-06,0,.,0.311649,0.0349094
Jiangsu-Coal_300_OT-11959,2025,Coal_300_OT,Jiangsu,Coal,8.43266e-06,0,.,0.428277,0.0479734
Jiangsu-Coal_300_OT-11959,2030,Coal_300_OT,Jiangsu,Coal,1.16508e-05,0,.,0.591719,0.0662814
Jiangsu-Coal_300_OT-11959,2035,Coal_300_OT,Jiangsu,Coal,1.39664e-05,0,.,0.709324,0.0794549
Jiangsu-Coal_300_OT-11959,2040,Coal_300_OT,Jiangsu,Coal,3.27785e-05,0,.,1.66475,0.186477
Jiangsu-Coal_300_OT-11959,2045,Coal_300_OT,Jiangsu,Coal,4.81294e-05,0,.,2.44439,0.273808
Jiangsu-Coal_300_OT-11959,2050,Coal_300_OT,Jiangsu,Coal,7.03317e-05,0,.,3.572,0.400117
Jiangsu-Coal_300_OT-11959,2055,Coal_300_OT,Jiangsu,Coal,9.12128e-05,0,.,4.6325,0.518909
Jiangsu-Coal_300_OT-11959,2060,Coal_300_OT,Jiangsu,Coal,0.000121375,0,.,6.16438,0.690502
Jiangsu-Coal_300_OT-11977,2020,Coal_300_OT,Jiangsu,Coal,6.30943e-06,0,.,0.320443,0.0358944
Jiangsu-Coal_300_OT-11977,2025,Coal_300_OT,Jiangsu,Coal,8.4415e-06,0,.,0.428726,0.0480237
Jiangsu-Coal_300_OT-11977,2030,Coal_300_OT,Jiangsu,Coal,1.16483e-05,0,.,0.591592,0.0662671
Jiangsu-Coal_300_OT-11977,2035,Coal_300_OT,Jiangsu,Coal,1.396e-05,0,.,0.708999,0.0794184
Jiangsu-Coal_300_OT-11977,2040,Coal_300_OT,Jiangsu,Coal,3.1522e-05,0,.,1.60094,0.179329
Jiangsu-Coal_300_OT-11977,2045,Coal_300_OT,Jiangsu,Coal,4.6299e-05,0,.,2.35143,0.263395
Jiangsu-Coal_300_OT-11977,2050,Coal_300_OT,Jiangsu,Coal,6.76932e-05,0,.,3.438,0.385107
Jiangsu-Coal_300_OT-11977,2055,Coal_300_OT,Jiangsu,Coal,8.91886e-05,0,.,4.5297,0.507394
Jiangsu-Coal_300_OT-11977,2060,Coal_300_OT,Jiangsu,Coal,0.000117818,0,.,5.98375,0.670269
Jiangsu-Coal_300_OT-12003,2020,Coal_300_OT,Jiangsu,Coal,5.9534e-06,0,.,0.302361,0.0338689
Jiangsu-Coal_300_OT-12003,2025,Coal_300_OT,Jiangsu,Coal,8.41681e-06,0,.,0.427472,0.0478833
Jiangsu-Coal_300_OT-12003,2030,Coal_300_OT,Jiangsu,Coal,1.164e-05,0,.,0.59117,0.0662199
Jiangsu-Coal_300_OT-12003,2035,Coal_300_OT,Jiangsu,Coal,1.39494e-05,0,.,0.708463,0.0793584
Jiangsu-Coal_300_OT-12003,2040,Coal_300_OT,Jiangsu,Coal,3.15125e-05,0,.,1.60045,0.179275
Jiangsu-Coal_300_OT-12003,2045,Coal_300_OT,Jiangsu,Coal,4.62685e-05,0,.,2.34988,0.263221
Jiangsu-Coal_300_OT-12003,2050,Coal_300_OT,Jiangsu,Coal,6.75881e-05,0,.,3.43266,0.384509
Jiangsu-Coal_300_OT-12003,2055,Coal_300_OT,Jiangsu,Coal,8.70821e-05,0,.,4.42272,0.49541
Jiangsu-Coal_300_OT-12003,2060,Coal_300_OT,Jiangsu,Coal,0.000117764,0,.,5.98098,0.669958
Jiangsu-Coal_300_OT-12021,2020,Coal_300_OT,Jiangsu,Coal,6.2222e-06,0,.,0.316012,0.0353981
Jiangsu-Coal_300_OT-12021,2025,Coal_300_OT,Jiangsu,Coal,8.69058e-06,0,.,0.441376,0.0494407
Jiangsu-Coal_300_OT-12021,2030,Coal_300_OT,Jiangsu,Coal,1.20049e-05,0,.,0.609704,0.068296
Jiangsu-Coal_300_OT-12021,2035,Coal_300_OT,Jiangsu,Coal,1.4293e-05,0,.,0.725911,0.0813128
Jiangsu-Coal_300_OT-12021,2040,Coal_300_OT,Jiangsu,Coal,3.30068e-05,0,.,1.67635,0.187776
Jiangsu-Coal_300_OT-12021,2045,Coal_300_OT,Jiangsu,Coal,4.84185e-05,0,.,2.45908,0.275453
Jiangsu-Coal_300_OT-12021,2050,Coal_300_OT,Jiangsu,Coal,6.87675e-05,0,.,3.49256,0.391218
Jiangsu-Coal_300_OT-12021,2055,Coal_300_OT,Jiangsu,Coal,8.97623e-05,0,.,4.55884,0.510658
Jiangsu-Coal_300_OT-12021,2060,Coal_300_OT,Jiangsu,Coal,0.000120028,0,.,6.09599,0.682841
Jiangsu-Coal_300_RC-11949,2020,Coal_300_RC,Jiangsu,Coal,5.85262e-06,0,.,0.316566,0.035461
Jiangsu-Coal_300_RC-11949,2025,Coal_300_RC,Jiangsu,Coal,8.05499e-06,0,.,0.435691,0.0488052
Jiangsu-Coal_300_RC-11949,2030,Coal_300_RC,Jiangsu,Coal,1.1128e-05,0,.,0.601907,0.0674243
Jiangsu-Coal_300_RC-11949,2035,Coal_300_RC,Jiangsu,Coal,1.33358e-05,0,.,0.72133,0.0808019
Jiangsu-Coal_300_RC-11949,2040,Coal_300_RC,Jiangsu,Coal,2.99956e-05,0,.,1.62245,0.181743
Jiangsu-Coal_300_RC-11949,2045,Coal_300_RC,Jiangsu,Coal,4.27738e-05,0,.,2.31362,0.259166
Jiangsu-Coal_300_RC-11949,2050,Coal_300_RC,Jiangsu,Coal,6.37359e-05,0,.,3.44745,0.386176
Jiangsu-Coal_300_RC-11949,2055,Coal_300_RC,Jiangsu,Coal,8.29489e-05,0,.,4.48667,0.502587
Jiangsu-Coal_300_RC-11949,2060,Coal_300_RC,Jiangsu,Coal,0.000110459,0,.,5.97471,0.669274
Jiangsu-Coal_300_RC-11967,2020,Coal_300_RC,Jiangsu,Coal,5.85281e-06,0,.,0.316576,0.0354622
Jiangsu-Coal_300_RC-11967,2025,Coal_300_RC,Jiangsu,Coal,8.05067e-06,0,.,0.435457,0.048779
Jiangsu-Coal_300_RC-11967,2030,Coal_300_RC,Jiangsu,Coal,1.11293e-05,0,.,0.601982,0.0674327
Jiangsu-Coal_300_RC-11967,2035,Coal_300_RC,Jiangsu,Coal,1.33385e-05,0,.,0.721472,0.0808177
Jiangsu-Coal_300_RC-11967,2040,Coal_300_RC,Jiangsu,Coal,3.00321e-05,0,.,1.62443,0.181965
Jiangsu-Coal_300_RC-11967,2045,Coal_300_RC,Jiangsu,Coal,4.41412e-05,0,.,2.38758,0.267451
Jiangsu-Coal_300_RC-11967,2050,Coal_300_RC,Jiangsu,Coal,6.64191e-05,0,.,3.59258,0.402433
Jiangsu-Coal_300_RC-11967,2055,Coal_300_RC,Jiangsu,Coal,8.70099e-05,0,.,4.70633,0.527193
Jiangsu-Coal_300_RC-11967,2060,Coal_300_RC,Jiangsu,Coal,0.000115903,0,.,6.26913,0.702254
Jiangsu-Coal_300_RC-11985,2020,Coal_300_RC,Jiangsu,Coal,6.07919e-06,0,.,0.328821,0.0368338
Jiangsu-Coal_300_RC-11985,2025,Coal_300_RC,Jiangsu,Coal,8.34305e-06,0,.,0.451272,0.0505505
Jiangsu-Coal_300_RC-11985,2030,Coal_300_RC,Jiangsu,Coal,1.14824e-05,0,.,0.62108,0.0695721
Jiangsu-Coal_300_RC-11985,2035,Coal_300_RC,Jiangsu,Coal,1.34013e-05,0,.,0.72487,0.0811984
Jiangsu-Coal_300_RC-11985,2040,Coal_300_RC,Jiangsu,Coal,3.00457e-05,0,.,1.62516,0.182047
Jiangsu-Coal_300_RC-11985,2045,Coal_300_RC,Jiangsu,Coal,4.41292e-05,0,.,2.38693,0.267379
Jiangsu-Coal_300_RC-11985,2050,Coal_300_RC,Jiangsu,Coal,6.45353e-05,0,.,3.49069,0.39102
Jiangsu-Coal_300_RC-11985,2055,Coal_300_RC,Jiangsu,Coal,8.51249e-05,0,.,4.60437,0.515772
Jiangsu-Coal_300_RC-11985,2060,Coal_300_RC,Jiangsu,Coal,0.000114007,0,.,6.16657,0.690766
Jiangsu-Coal_300_RC-12011,2020,Coal_300_RC,Jiangsu,Coal,5.85117e-06,0,.,0.316487,0.0354522
Jiangsu-Coal_300_RC-12011,2025,Coal_300_RC,Jiangsu,Coal,7.97431e-06,0,.,0.431327,0.0483163
Jiangsu-Coal_300_RC-12011,2030,Coal_300_RC,Jiangsu,Coal,1.07605e-05,0,.,0.582032,0.065198
Jiangsu-Coal_300_RC-12011,2035,Coal_300_RC,Jiangsu,Coal,1.32875e-05,0,.,0.718714,0.0805088
Jiangsu-Coal_300_RC-12011,2040,Coal_300_RC,Jiangsu,Coal,3.00251e-05,0,.,1.62405,0.181922
Jiangsu-Coal_300_RC-12011,2045,Coal_300_RC,Jiangsu,Coal,4.40914e-05,0,.,2.38489,0.26715
Jiangsu-Coal_300_RC-12011,2050,Coal_300_RC,Jiangsu,Coal,6.44292e-05,0,.,3.48495,0.390376
Jiangsu-Coal_300_RC-12011,2055,Coal_300_RC,Jiangsu,Coal,8.30301e-05,0,.,4.49107,0.503079
Jiangsu-Coal_300_RC-12011,2060,Coal_300_RC,Jiangsu,Coal,0.000111361,0,.,6.02348,0.674737
Jiangsu-Coal_300_RC-12029,2020,Coal_300_RC,Jiangsu,Coal,5.843e-06,0,.,0.316046,0.0354028
Jiangsu-Coal_300_RC-12029,2025,Coal_300_RC,Jiangsu,Coal,8.04258e-06,0,.,0.43502,0.04873
Jiangsu-Coal_300_RC-12029,2030,Coal_300_RC,Jiangsu,Coal,1.12359e-05,0,.,0.607746,0.0680783
Jiangsu-Coal_300_RC-12029,2035,Coal_300_RC,Jiangsu,Coal,1.36624e-05,0,.,0.738994,0.0827806
Jiangsu-Coal_300_RC-12029,2040,Coal_300_RC,Jiangsu,Coal,3.15803e-05,0,.,1.70816,0.191345
Jiangsu-Coal_300_RC-12029,2045,Coal_300_RC,Jiangsu,Coal,4.63558e-05,0,.,2.50737,0.28087
Jiangsu-Coal_300_RC-12029,2050,Coal_300_RC,Jiangsu,Coal,6.76888e-05,0,.,3.66126,0.410126
Jiangsu-Coal_300_RC-12029,2055,Coal_300_RC,Jiangsu,Coal,8.7733e-05,0,.,4.74544,0.531574
Jiangsu-Coal_300_RC-12029,2060,Coal_300_RC,Jiangsu,Coal,0.00011605,0,.,6.27708,0.703145
Jiangsu-Coal_300_SEA-11995,2020,Coal_300_SEA,Jiangsu,Coal,5.85495e-06,0,.,0.316688,0.0354751
Jiangsu-Coal_300_SEA-11995,2025,Coal_300_SEA,Jiangsu,Coal,8.05853e-06,0,.,0.435878,0.0488266
Jiangsu-Coal_300_SEA-11995,2030,Coal_300_SEA,Jiangsu,Coal,1.11343e-05,0,.,0.602246,0.067463
Jiangsu-Coal_300_SEA-11995,2035,Coal_300_SEA,Jiangsu,Coal,1.33454e-05,0,.,0.721842,0.08086
Jiangsu-Coal_300_SEA-11995,2040,Coal_300_SEA,Jiangsu,Coal,3.00291e-05,0,.,1.62425,0.181947
Jiangsu-Coal_300_SEA-11995,2045,Coal_300_SEA,Jiangsu,Coal,4.41075e-05,0,.,2.38573,0.267248
Jiangsu-Coal_300_SEA-11995,2050,Coal_300_SEA,Jiangsu,Coal,6.4449e-05,0,.,3.48598,0.390497
Jiangsu-Coal_300_SEA-11995,2055,Coal_300_SEA,Jiangsu,Coal,8.31464e-05,0,.,4.49731,0.503784
Jiangsu-Coal_300_SEA-11995,2060,Coal_300_SEA,Jiangsu,Coal,0.000110157,0,.,5.9583,0.667443
Jiangsu-Coal_600_OT-11939,2020,Coal_600_OT,Jiangsu,Coal,7.07124e-06,0,.,0.339587,0.0371311
Jiangsu-Coal_600_OT-11939,2025,Coal_600_OT,Jiangsu,Coal,9.80922e-06,0,.,0.471075,0.0515082
Jiangsu-Coal_600_OT-11939,2030,Coal_600_OT,Jiangsu,Coal,1.36535e-05,0,.,0.65569,0.0716944
Jiangsu-Coal_600_OT-11939,2035,Coal_600_OT,Jiangsu,Coal,1.65148e-05,0,.,0.793102,0.0867192
Jiangsu-Coal_600_OT-11939,2040,Coal_600_OT,Jiangsu,Coal,3.53449e-05,0,.,1.69739,0.185596
Jiangsu-Coal_600_OT-11939,2045,Coal_600_OT,Jiangsu,Coal,5.19053e-05,0,.,2.49268,0.272555
Jiangsu-Coal_600_OT-11939,2050,Coal_600_OT,Jiangsu,Coal,7.57836e-05,0,.,3.63941,0.39794
Jiangsu-Coal_600_OT-11939,2055,Coal_600_OT,Jiangsu,Coal,9.92558e-05,0,.,4.76663,0.521192
Jiangsu-Coal_600_OT-11939,2060,Coal_600_OT,Jiangsu,Coal,0.000134146,0,.,6.44217,0.704399
Jiangsu-Coal_600_OT-11957,2020,Coal_600_OT,Jiangsu,Coal,7.35854e-06,0,.,0.353384,0.0386397
Jiangsu-Coal_600_OT-11957,2025,Coal_600_OT,Jiangsu,Coal,1.01914e-05,0,.,0.48943,0.0535151
Jiangsu-Coal_600_OT-11957,2030,Coal_600_OT,Jiangsu,Coal,1.41718e-05,0,.,0.680583,0.0744162
Jiangsu-Coal_600_OT-11957,2035,Coal_600_OT,Jiangsu,Coal,1.70413e-05,0,.,0.818387,0.0894839
Jiangsu-Coal_600_OT-11957,2040,Coal_600_OT,Jiangsu,Coal,3.69361e-05,0,.,1.77381,0.193951
Jiangsu-Coal_600_OT-11957,2045,Coal_600_OT,Jiangsu,Coal,5.27073e-05,0,.,2.5312,0.276766
Jiangsu-Coal_600_OT-11957,2050,Coal_600_OT,Jiangsu,Coal,7.61544e-05,0,.,3.65722,0.399887
Jiangsu-Coal_600_OT-11957,2055,Coal_600_OT,Jiangsu,Coal,0.000100871,0,.,4.84421,0.529675
Jiangsu-Coal_600_OT-11957,2060,Coal_600_OT,Jiangsu,Coal,0.000133883,0,.,6.42954,0.703018
Jiangsu-Coal_600_OT-11975,2020,Coal_600_OT,Jiangsu,Coal,7.07393e-06,0,.,0.339716,0.0371452
Jiangsu-Coal_600_OT-11975,2025,Coal_600_OT,Jiangsu,Coal,9.81868e-06,0,.,0.471529,0.0515579
Jiangsu-Coal_600_OT-11975,2030,Coal_600_OT,Jiangsu,Coal,1.36561e-05,0,.,0.655817,0.0717082
Jiangsu-Coal_600_OT-11975,2035,Coal_600_OT,Jiangsu,Coal,1.65124e-05,0,.,0.792987,0.0867067
Jiangsu-Coal_600_OT-11975,2040,Coal_600_OT,Jiangsu,Coal,3.37203e-05,0,.,1.61937,0.177065
Jiangsu-Coal_600_OT-11975,2045,Coal_600_OT,Jiangsu,Coal,5.15444e-05,0,.,2.47535,0.270659
Jiangsu-Coal_600_OT-11975,2050,Coal_600_OT,Jiangsu,Coal,7.53232e-05,0,.,3.6173,0.395522
Jiangsu-Coal_600_OT-11975,2055,Coal_600_OT,Jiangsu,Coal,9.74828e-05,0,.,4.68149,0.511882
Jiangsu-Coal_600_OT-11975,2060,Coal_600_OT,Jiangsu,Coal,0.000128627,0,.,6.17714,0.67542
Jiangsu-Coal_600_OT-12001,2020,Coal_600_OT,Jiangsu,Coal,7.06696e-06,0,.,0.339382,0.0371086
Jiangsu-Coal_600_OT-12001,2025,Coal_600_OT,Jiangsu,Coal,9.80433e-06,0,.,0.47084,0.0514826
Jiangsu-Coal_600_OT-12001,2030,Coal_600_OT,Jiangsu,Coal,1.36485e-05,0,.,0.655453,0.0716685
Jiangsu-Coal_600_OT-12001,2035,Coal_600_OT,Jiangsu,Coal,1.65112e-05,0,.,0.792929,0.0867003
Jiangsu-Coal_600_OT-12001,2040,Coal_600_OT,Jiangsu,Coal,3.59493e-05,0,.,1.72642,0.18877
Jiangsu-Coal_600_OT-12001,2045,Coal_600_OT,Jiangsu,Coal,5.48731e-05,0,.,2.63521,0.288139
Jiangsu-Coal_600_OT-12001,2050,Coal_600_OT,Jiangsu,Coal,8.00715e-05,0,.,3.84533,0.420455
Jiangsu-Coal_600_OT-12001,2055,Coal_600_OT,Jiangsu,Coal,0.000104046,0,.,4.99666,0.546344
Jiangsu-Coal_600_OT-12001,2060,Coal_600_OT,Jiangsu,Coal,0.000137089,0,.,6.58353,0.719855
Jiangsu-Coal_600_OT-12019,2020,Coal_600_OT,Jiangsu,Coal,7.31995e-06,0,.,0.351531,0.0384371
Jiangsu-Coal_600_OT-12019,2025,Coal_600_OT,Jiangsu,Coal,1.00481e-05,0,.,0.482546,0.0527625
Jiangsu-Coal_600_OT-12019,2030,Coal_600_OT,Jiangsu,Coal,1.36237e-05,0,.,0.654258,0.0715378
Jiangsu-Coal_600_OT-12019,2035,Coal_600_OT,Jiangsu,Coal,1.64734e-05,0,.,0.791112,0.0865016
Jiangsu-Coal_600_OT-12019,2040,Coal_600_OT,Jiangsu,Coal,3.77291e-05,0,.,1.81189,0.198116
Jiangsu-Coal_600_OT-12019,2045,Coal_600_OT,Jiangsu,Coal,5.53231e-05,0,.,2.65682,0.290501
Jiangsu-Coal_600_OT-12019,2050,Coal_600_OT,Jiangsu,Coal,8.03906e-05,0,.,3.86065,0.422131
Jiangsu-Coal_600_OT-12019,2055,Coal_600_OT,Jiangsu,Coal,0.000105626,0,.,5.07254,0.554641
Jiangsu-Coal_600_OT-12019,2060,Coal_600_OT,Jiangsu,Coal,0.000139205,0,.,6.68512,0.730963
Jiangsu-Coal_600_RC-11947,2020,Coal_600_RC,Jiangsu,Coal,6.81193e-06,0,.,0.333182,0.036437
Jiangsu-Coal_600_RC-11947,2025,Coal_600_RC,Jiangsu,Coal,9.38772e-06,0,.,0.459168,0.0502149
Jiangsu-Coal_600_RC-11947,2030,Coal_600_RC,Jiangsu,Coal,1.34423e-05,0,.,0.657486,0.0719031
Jiangsu-Coal_600_RC-11947,2035,Coal_600_RC,Jiangsu,Coal,1.62846e-05,0,.,0.796503,0.0871062
Jiangsu-Coal_600_RC-11947,2040,Coal_600_RC,Jiangsu,Coal,3.70251e-05,0,.,1.81095,0.198047
Jiangsu-Coal_600_RC-11947,2045,Coal_600_RC,Jiangsu,Coal,5.428e-05,0,.,2.65492,0.290343
Jiangsu-Coal_600_RC-11947,2050,Coal_600_RC,Jiangsu,Coal,7.87924e-05,0,.,3.85386,0.421461
Jiangsu-Coal_600_RC-11947,2055,Coal_600_RC,Jiangsu,Coal,0.000101099,0,.,4.94491,0.540779
Jiangsu-Coal_600_RC-11947,2060,Coal_600_RC,Jiangsu,Coal,0.000133376,0,.,6.52364,0.71343
Jiangsu-Coal_600_RC-11965,2020,Coal_600_RC,Jiangsu,Coal,6.98068e-06,0,.,0.341436,0.0373396
Jiangsu-Coal_600_RC-11965,2025,Coal_600_RC,Jiangsu,Coal,9.86837e-06,0,.,0.482677,0.0527859
Jiangsu-Coal_600_RC-11965,2030,Coal_600_RC,Jiangsu,Coal,1.39798e-05,0,.,0.683771,0.0747777
Jiangsu-Coal_600_RC-11965,2035,Coal_600_RC,Jiangsu,Coal,1.68257e-05,0,.,0.82297,0.0900006
Jiangsu-Coal_600_RC-11965,2040,Coal_600_RC,Jiangsu,Coal,3.624e-05,0,.,1.77255,0.193848
Jiangsu-Coal_600_RC-11965,2045,Coal_600_RC,Jiangsu,Coal,5.3217e-05,0,.,2.60292,0.284658
Jiangsu-Coal_600_RC-11965,2050,Coal_600_RC,Jiangsu,Coal,7.765e-05,0,.,3.79798,0.41535
Jiangsu-Coal_600_RC-11965,2055,Coal_600_RC,Jiangsu,Coal,9.98248e-05,0,.,4.88258,0.533963
Jiangsu-Coal_600_RC-11965,2060,Coal_600_RC,Jiangsu,Coal,0.000131443,0,.,6.42906,0.703087
Jiangsu-Coal_600_RC-11983,2020,Coal_600_RC,Jiangsu,Coal,6.97396e-06,0,.,0.341107,0.0373037
Jiangsu-Coal_600_RC-11983,2025,Coal_600_RC,Jiangsu,Coal,9.68377e-06,0,.,0.473648,0.0517985
Jiangsu-Coal_600_RC-11983,2030,Coal_600_RC,Jiangsu,Coal,1.3476e-05,0,.,0.659131,0.0720831
Jiangsu-Coal_600_RC-11983,2035,Coal_600_RC,Jiangsu,Coal,1.63081e-05,0,.,0.797656,0.0872322
Jiangsu-Coal_600_RC-11983,2040,Coal_600_RC,Jiangsu,Coal,3.50865e-05,0,.,1.71613,0.187677
Jiangsu-Coal_600_RC-11983,2045,Coal_600_RC,Jiangsu,Coal,5.14923e-05,0,.,2.51857,0.275432
Jiangsu-Coal_600_RC-11983,2050,Coal_600_RC,Jiangsu,Coal,7.29359e-05,0,.,3.56741,0.390134
Jiangsu-Coal_600_RC-11983,2055,Coal_600_RC,Jiangsu,Coal,9.60226e-05,0,.,4.69661,0.513625
Jiangsu-Coal_600_RC-11983,2060,Coal_600_RC,Jiangsu,Coal,0.000128825,0,.,6.30101,0.689083
Jiangsu-Coal_600_RC-12009,2020,Coal_600_RC,Jiangsu,Coal,6.97185e-06,0,.,0.341004,0.0372924
Jiangsu-Coal_600_RC-12009,2025,Coal_600_RC,Jiangsu,Coal,9.67441e-06,0,.,0.47319,0.0517484
Jiangsu-Coal_600_RC-12009,2030,Coal_600_RC,Jiangsu,Coal,1.34696e-05,0,.,0.65882,0.072049
Jiangsu-Coal_600_RC-12009,2035,Coal_600_RC,Jiangsu,Coal,1.62976e-05,0,.,0.79714,0.0871758
Jiangsu-Coal_600_RC-12009,2040,Coal_600_RC,Jiangsu,Coal,3.50704e-05,0,.,1.71535,0.187592
Jiangsu-Coal_600_RC-12009,2045,Coal_600_RC,Jiangsu,Coal,5.14959e-05,0,.,2.51874,0.275452
Jiangsu-Coal_600_RC-12009,2050,Coal_600_RC,Jiangsu,Coal,7.52658e-05,0,.,3.68136,0.402597
Jiangsu-Coal_600_RC-12009,2055,Coal_600_RC,Jiangsu,Coal,0.000101453,0,.,4.96223,0.542673
Jiangsu-Coal_600_RC-12009,2060,Coal_600_RC,Jiangsu,Coal,0.000134138,0,.,6.5609,0.717504
Jiangsu-Coal_600_RC-12027,2020,Coal_600_RC,Jiangsu,Coal,7.25642e-06,0,.,0.354922,0.0388146
Jiangsu-Coal_600_RC-12027,2025,Coal_600_RC,Jiangsu,Coal,1.00534e-05,0,.,0.491729,0.0537758
Jiangsu-Coal_600_RC-12027,2030,Coal_600_RC,Jiangsu,Coal,1.39835e-05,0,.,0.683954,0.0747978
Jiangsu-Coal_600_RC-12027,2035,Coal_600_RC,Jiangsu,Coal,1.68167e-05,0,.,0.822529,0.0899524
Jiangsu-Coal_600_RC-12027,2040,Coal_600_RC,Jiangsu,Coal,3.50669e-05,0,.,1.71518,0.187573
Jiangsu-Coal_600_RC-12027,2045,Coal_600_RC,Jiangsu,Coal,5.14923e-05,0,.,2.51857,0.275433
Jiangsu-Coal_600_RC-12027,2050,Coal_600_RC,Jiangsu,Coal,7.51871e-05,0,.,3.67752,0.402176
Jiangsu-Coal_600_RC-12027,2055,Coal_600_RC,Jiangsu,Coal,9.95854e-05,0,.,4.87087,0.532682
Jiangsu-Coal_600_RC-12027,2060,Coal_600_RC,Jiangsu,Coal,0.000132137,0,.,6.46303,0.706802
Jiangsu-Coal_600_SEA-11993,2020,Coal_600_SEA,Jiangsu,Coal,6.95569e-06,0,.,0.340209,0.037206
Jiangsu-Coal_600_SEA-11993,2025,Coal_600_SEA,Jiangsu,Coal,9.65764e-06,0,.,0.472364,0.0516587
Jiangsu-Coal_600_SEA-11993,2030,Coal_600_SEA,Jiangsu,Coal,1.32925e-05,0,.,0.650151,0.0711018
Jiangsu-Coal_600_SEA-11993,2035,Coal_600_SEA,Jiangsu,Coal,1.58057e-05,0,.,0.773072,0.0845448
Jiangsu-Coal_600_SEA-11993,2040,Coal_600_SEA,Jiangsu,Coal,3.68983e-05,0,.,1.80473,0.197369
Jiangsu-Coal_600_SEA-11993,2045,Coal_600_SEA,Jiangsu,Coal,5.41046e-05,0,.,2.64631,0.289405
Jiangsu-Coal_600_SEA-11993,2050,Coal_600_SEA,Jiangsu,Coal,7.85572e-05,0,.,3.84231,0.420202
