GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,BuildGen,BuildStorageEnergy,GenCapitalOutlay
Jiangsu-Coal_1000_OT-11999,2050,Coal_1000_OT,Jiangsu,Coal,2.97157e-05,.,16.3462
Jiangsu-Coal_1000_OT-11999,2055,Coal_1000_OT,Jiangsu,Coal,2.55596e-05,.,14.06
Jiangsu-Coal_1000_OT-11999,2060,Coal_1000_OT,Jiangsu,Coal,4.62854e-05,.,25.461
Jiangsu-Coal_1000_OT-12017,2020,Coal_1000_OT,Jiangsu,Coal,8.72446e-06,.,4.79921
Jiangsu-Coal_1000_OT-12017,2025,Coal_1000_OT,Jiangsu,Coal,3.83158e-06,.,2.1077
Jiangsu-Coal_1000_OT-12017,2030,Coal_1000_OT,Jiangsu,Coal,5.3274e-06,.,2.93054
Jiangsu-Coal_1000_OT-12017,2035,Coal_1000_OT,Jiangsu,Coal,5.16289e-06,.,2.84004
Jiangsu-Coal_1000_OT-12017,2040,Coal_1000_OT,Jiangsu,Coal,1.87651e-05,.,10.3225
Jiangsu-Coal_1000_OT-12017,2045,Coal_1000_OT,Jiangsu,Coal,2.2001e-05,.,12.1025
Jiangsu-Coal_1000_OT-12017,2050,Coal_1000_OT,Jiangsu,Coal,2.95643e-05,.,16.2629
Jiangsu-Coal_1000_OT-12017,2055,Coal_1000_OT,Jiangsu,Coal,2.75009e-05,.,15.1279
Jiangsu-Coal_1000_OT-12017,2060,Coal_1000_OT,Jiangsu,Coal,4.68076e-05,.,25.7482
Jiangsu-Coal_1000_RC-11945,2020,Coal_1000_RC,Jiangsu,Coal,8.71294e-06,.,5.04385
Jiangsu-Coal_1000_RC-11945,2025,Coal_1000_RC,Jiangsu,Coal,3.81465e-06,.,2.20827
Jiangsu-Coal_1000_RC-11945,2030,Coal_1000_RC,Jiangsu,Coal,4.67311e-06,.,2.70523
Jiangsu-Coal_1000_RC-11945,2035,Coal_1000_RC,Jiangsu,Coal,4.98454e-06,.,2.88551
Jiangsu-Coal_1000_RC-11945,2040,Coal_1000_RC,Jiangsu,Coal,1.81268e-05,.,10.4935
Jiangsu-Coal_1000_RC-11945,2045,Coal_1000_RC,Jiangsu,Coal,1.88729e-05,.,10.9254
Jiangsu-Coal_1000_RC-11945,2050,Coal_1000_RC,Jiangsu,Coal,2.73727e-05,.,15.8458
Jiangsu-Coal_1000_RC-11945,2055,Coal_1000_RC,Jiangsu,Coal,2.73897e-05,.,15.8557
Jiangsu-Coal_1000_RC-11945,2060,Coal_1000_RC,Jiangsu,Coal,4.54473e-05,.,26.3091
Jiangsu-Coal_1000_RC-11963,2020,Coal_1000_RC,Jiangsu,Coal,8.27466e-06,.,4.79014
Jiangsu-Coal_1000_RC-11963,2025,Coal_1000_RC,Jiangsu,Coal,3.31468e-06,.,1.91884
Jiangsu-Coal_1000_RC-11963,2030,Coal_1000_RC,Jiangsu,Coal,5.57188e-06,.,3.22552
Jiangsu-Coal_1000_RC-11963,2035,Coal_1000_RC,Jiangsu,Coal,5.01356e-06,.,2.90231
Jiangsu-Coal_1000_RC-11963,2040,Coal_1000_RC,Jiangsu,Coal,1.80756e-05,.,10.4638
Jiangsu-Coal_1000_RC-11963,2045,Coal_1000_RC,Jiangsu,Coal,1.88312e-05,.,10.9012
Jiangsu-Coal_1000_RC-11963,2050,Coal_1000_RC,Jiangsu,Coal,2.72179e-05,.,15.7562
Jiangsu-Coal_1000_RC-11963,2055,Coal_1000_RC,Jiangsu,Coal,2.44397e-05,.,14.148
Jiangsu-Coal_1000_RC-11963,2060,Coal_1000_RC,Jiangsu,Coal,4.4172e-05,.,25.5708
Jiangsu-Coal_1000_RC-11981,2020,Coal_1000_RC,Jiangsu,Coal,8.37092e-06,.,4.84586
Jiangsu-Coal_1000_RC-11981,2025,Coal_1000_RC,Jiangsu,Coal,3.81192e-06,.,2.20669
Jiangsu-Coal_1000_RC-11981,2030,Coal_1000_RC,Jiangsu,Coal,5.68005e-06,.,3.28814
Jiangsu-Coal_1000_RC-11981,2035,Coal_1000_RC,Jiangsu,Coal,5.17651e-06,.,2.99664
Jiangsu-Coal_1000_RC-11981,2040,Coal_1000_RC,Jiangsu,Coal,1.88066e-05,.,10.887
Jiangsu-Coal_1000_RC-11981,2045,Coal_1000_RC,Jiangsu,Coal,1.95859e-05,.,11.3381
Jiangsu-Coal_1000_RC-11981,2050,Coal_1000_RC,Jiangsu,Coal,2.83193e-05,.,16.3938
Jiangsu-Coal_1000_RC-11981,2055,Coal_1000_RC,Jiangsu,Coal,2.54963e-05,.,14.7596
Jiangsu-Coal_1000_RC-11981,2060,Coal_1000_RC,Jiangsu,Coal,4.3689e-05,.,25.2912
Jiangsu-Coal_1000_RC-12007,2020,Coal_1000_RC,Jiangsu,Coal,8.36708e-06,.,4.84364
Jiangsu-Coal_1000_RC-12007,2025,Coal_1000_RC,Jiangsu,Coal,3.69167e-06,.,2.13708
Jiangsu-Coal_1000_RC-12007,2030,Coal_1000_RC,Jiangsu,Coal,5.11853e-06,.,2.96308
Jiangsu-Coal_1000_RC-12007,2035,Coal_1000_RC,Jiangsu,Coal,4.9982e-06,.,2.89342
Jiangsu-Coal_1000_RC-12007,2040,Coal_1000_RC,Jiangsu,Coal,1.81338e-05,.,10.4975
Jiangsu-Coal_1000_RC-12007,2045,Coal_1000_RC,Jiangsu,Coal,1.88364e-05,.,10.9042
Jiangsu-Coal_1000_RC-12007,2050,Coal_1000_RC,Jiangsu,Coal,2.55443e-05,.,14.7874
Jiangsu-Coal_1000_RC-12007,2055,Coal_1000_RC,Jiangsu,Coal,2.45169e-05,.,14.1926
Jiangsu-Coal_1000_RC-12007,2060,Coal_1000_RC,Jiangsu,Coal,4.45337e-05,.,25.7802
Jiangsu-Coal_1000_RC-12025,2020,Coal_1000_RC,Jiangsu,Coal,8.36613e-06,.,4.84308
Jiangsu-Coal_1000_RC-12025,2025,Coal_1000_RC,Jiangsu,Coal,3.68573e-06,.,2.13364
Jiangsu-Coal_1000_RC-12025,2030,Coal_1000_RC,Jiangsu,Coal,5.12488e-06,.,2.96675
Jiangsu-Coal_1000_RC-12025,2035,Coal_1000_RC,Jiangsu,Coal,4.99976e-06,.,2.89432
Jiangsu-Coal_1000_RC-12025,2040,Coal_1000_RC,Jiangsu,Coal,1.82465e-05,.,10.5628
Jiangsu-Coal_1000_RC-12025,2045,Coal_1000_RC,Jiangsu,Coal,1.89015e-05,.,10.9419
Jiangsu-Coal_1000_RC-12025,2050,Coal_1000_RC,Jiangsu,Coal,2.7495e-05,.,15.9166
Jiangsu-Coal_1000_RC-12025,2055,Coal_1000_RC,Jiangsu,Coal,2.87267e-05,.,16.6296
Jiangsu-Coal_1000_RC-12025,2060,Coal_1000_RC,Jiangsu,Coal,4.62247e-05,.,26.7591
Jiangsu-Coal_1000_SEA-11991,2020,Coal_1000_SEA,Jiangsu,Coal,8.70922e-06,.,5.04163
Jiangsu-Coal_1000_SEA-11991,2025,Coal_1000_SEA,Jiangsu,Coal,3.82829e-06,.,2.21613
Jiangsu-Coal_1000_SEA-11991,2030,Coal_1000_SEA,Jiangsu,Coal,5.32988e-06,.,3.08538
Jiangsu-Coal_1000_SEA-11991,2035,Coal_1000_SEA,Jiangsu,Coal,5.15484e-06,.,2.98406
Jiangsu-Coal_1000_SEA-11991,2040,Coal_1000_SEA,Jiangsu,Coal,1.7892e-05,.,10.3574
Jiangsu-Coal_1000_SEA-11991,2045,Coal_1000_SEA,Jiangsu,Coal,1.853e-05,.,10.7267
Jiangsu-Coal_1000_SEA-11991,2050,Coal_1000_SEA,Jiangsu,Coal,2.74625e-05,.,15.8976
Jiangsu-Coal_1000_SEA-11991,2055,Coal_1000_SEA,Jiangsu,Coal,2.74642e-05,.,15.8986
Jiangsu-Coal_1000_SEA-11991,2060,Coal_1000_SEA,Jiangsu,Coal,4.5693e-05,.,26.4509
Jiangsu-Coal_300_OT-11941,2020,Coal_300_OT,Jiangsu,Coal,6.13294e-06,.,3.63015
Jiangsu-Coal_300_OT-11941,2025,Coal_300_OT,Jiangsu,Coal,2.29866e-06,.,1.3606
Jiangsu-Coal_300_OT-11941,2030,Coal_300_OT,Jiangsu,Coal,3.17485e-06,.,1.87923
Jiangsu-Coal_300_OT-11941,2035,Coal_300_OT,Jiangsu,Coal,2.02033e-06,.,1.19586
Jiangsu-Coal_300_OT-11941,2040,Coal_300_OT,Jiangsu,Coal,1.7563e-05,.,10.3957
Jiangsu-Coal_300_OT-11941,2045,Coal_300_OT,Jiangsu,Coal,1.50788e-05,.,8.92533
Jiangsu-Coal_300_OT-11941,2050,Coal_300_OT,Jiangsu,Coal,2.13512e-05,.,12.638
Jiangsu-Coal_300_OT-11941,2055,Coal_300_OT,Jiangsu,Coal,2.56186e-05,.,15.1639
Jiangsu-Coal_300_OT-11941,2060,Coal_300_OT,Jiangsu,Coal,3.20429e-05,.,18.9665
Jiangsu-Coal_300_OT-11959,2020,Coal_300_OT,Jiangsu,Coal,6.13629e-06,.,3.63214
Jiangsu-Coal_300_OT-11959,2025,Coal_300_OT,Jiangsu,Coal,2.29637e-06,.,1.35925
Jiangsu-Coal_300_OT-11959,2030,Coal_300_OT,Jiangsu,Coal,3.21813e-06,.,1.90485
Jiangsu-Coal_300_OT-11959,2035,Coal_300_OT,Jiangsu,Coal,2.31561e-06,.,1.37064
Jiangsu-Coal_300_OT-11959,2040,Coal_300_OT,Jiangsu,Coal,1.88121e-05,.,11.1351
Jiangsu-Coal_300_OT-11959,2045,Coal_300_OT,Jiangsu,Coal,1.53509e-05,.,9.08635
Jiangsu-Coal_300_OT-11959,2050,Coal_300_OT,Jiangsu,Coal,2.22023e-05,.,13.1418
Jiangsu-Coal_300_OT-11959,2055,Coal_300_OT,Jiangsu,Coal,2.70173e-05,.,15.9918
Jiangsu-Coal_300_OT-11959,2060,Coal_300_OT,Jiangsu,Coal,3.24585e-05,.,19.2126
Jiangsu-Coal_300_OT-11977,2020,Coal_300_OT,Jiangsu,Coal,6.30943e-06,.,3.73462
Jiangsu-Coal_300_OT-11977,2025,Coal_300_OT,Jiangsu,Coal,2.13206e-06,.,1.26199
Jiangsu-Coal_300_OT-11977,2030,Coal_300_OT,Jiangsu,Coal,3.2068e-06,.,1.89814
Jiangsu-Coal_300_OT-11977,2035,Coal_300_OT,Jiangsu,Coal,2.3117e-06,.,1.36832
Jiangsu-Coal_300_OT-11977,2040,Coal_300_OT,Jiangsu,Coal,1.75621e-05,.,10.3952
Jiangsu-Coal_300_OT-11977,2045,Coal_300_OT,Jiangsu,Coal,1.4777e-05,.,8.74666
Jiangsu-Coal_300_OT-11977,2050,Coal_300_OT,Jiangsu,Coal,2.13942e-05,.,12.6635
Jiangsu-Coal_300_OT-11977,2055,Coal_300_OT,Jiangsu,Coal,2.78048e-05,.,16.458
Jiangsu-Coal_300_OT-11977,2060,Coal_300_OT,Jiangsu,Coal,3.07618e-05,.,18.2083
Jiangsu-Coal_300_OT-12003,2020,Coal_300_OT,Jiangsu,Coal,5.9534e-06,.,3.52388
Jiangsu-Coal_300_OT-12003,2025,Coal_300_OT,Jiangsu,Coal,2.46342e-06,.,1.45812
Jiangsu-Coal_300_OT-12003,2030,Coal_300_OT,Jiangsu,Coal,3.22317e-06,.,1.90783
Jiangsu-Coal_300_OT-12003,2035,Coal_300_OT,Jiangsu,Coal,2.30946e-06,.,1.367
Jiangsu-Coal_300_OT-12003,2040,Coal_300_OT,Jiangsu,Coal,1.7563e-05,.,10.3958
Jiangsu-Coal_300_OT-12003,2045,Coal_300_OT,Jiangsu,Coal,1.4756e-05,.,8.73422
Jiangsu-Coal_300_OT-12003,2050,Coal_300_OT,Jiangsu,Coal,2.13197e-05,.,12.6193
Jiangsu-Coal_300_OT-12003,2055,Coal_300_OT,Jiangsu,Coal,2.54474e-05,.,15.0626
Jiangsu-Coal_300_OT-12003,2060,Coal_300_OT,Jiangsu,Coal,3.31451e-05,.,19.619
Jiangsu-Coal_300_OT-12021,2020,Coal_300_OT,Jiangsu,Coal,6.2222e-06,.,3.68299
Jiangsu-Coal_300_OT-12021,2025,Coal_300_OT,Jiangsu,Coal,2.46839e-06,.,1.46106
Jiangsu-Coal_300_OT-12021,2030,Coal_300_OT,Jiangsu,Coal,3.31433e-06,.,1.96179
Jiangsu-Coal_300_OT-12021,2035,Coal_300_OT,Jiangsu,Coal,2.28807e-06,.,1.35433
Jiangsu-Coal_300_OT-12021,2040,Coal_300_OT,Jiangsu,Coal,1.87138e-05,.,11.0769
Jiangsu-Coal_300_OT-12021,2045,Coal_300_OT,Jiangsu,Coal,1.54117e-05,.,9.12236
Jiangsu-Coal_300_OT-12021,2050,Coal_300_OT,Jiangsu,Coal,2.0349e-05,.,12.0448
Jiangsu-Coal_300_OT-12021,2055,Coal_300_OT,Jiangsu,Coal,2.7217e-05,.,16.1101
Jiangsu-Coal_300_OT-12021,2060,Coal_300_OT,Jiangsu,Coal,3.27344e-05,.,19.3758
Jiangsu-Coal_300_RC-11949,2020,Coal_300_RC,Jiangsu,Coal,5.85262e-06,.,3.68944
Jiangsu-Coal_300_RC-11949,2025,Coal_300_RC,Jiangsu,Coal,2.20237e-06,.,1.38836
Jiangsu-Coal_300_RC-11949,2030,Coal_300_RC,Jiangsu,Coal,3.07298e-06,.,1.93718
Jiangsu-Coal_300_RC-11949,2035,Coal_300_RC,Jiangsu,Coal,2.20788e-06,.,1.39182
Jiangsu-Coal_300_RC-11949,2040,Coal_300_RC,Jiangsu,Coal,1.66598e-05,.,10.5022
Jiangsu-Coal_300_RC-11949,2045,Coal_300_RC,Jiangsu,Coal,1.27782e-05,.,8.05525
Jiangsu-Coal_300_RC-11949,2050,Coal_300_RC,Jiangsu,Coal,2.09621e-05,.,13.2143
Jiangsu-Coal_300_RC-11949,2055,Coal_300_RC,Jiangsu,Coal,2.50656e-05,.,15.8011
Jiangsu-Coal_300_RC-11949,2060,Coal_300_RC,Jiangsu,Coal,2.97129e-05,.,18.7308
Jiangsu-Coal_300_RC-11967,2020,Coal_300_RC,Jiangsu,Coal,5.85281e-06,.,3.68956
Jiangsu-Coal_300_RC-11967,2025,Coal_300_RC,Jiangsu,Coal,2.19786e-06,.,1.38551
Jiangsu-Coal_300_RC-11967,2030,Coal_300_RC,Jiangsu,Coal,3.07868e-06,.,1.94077
Jiangsu-Coal_300_RC-11967,2035,Coal_300_RC,Jiangsu,Coal,2.20911e-06,.,1.3926
Jiangsu-Coal_300_RC-11967,2040,Coal_300_RC,Jiangsu,Coal,1.66937e-05,.,10.5235
Jiangsu-Coal_300_RC-11967,2045,Coal_300_RC,Jiangsu,Coal,1.4109e-05,.,8.89421
Jiangsu-Coal_300_RC-11967,2050,Coal_300_RC,Jiangsu,Coal,2.22779e-05,.,14.0438
Jiangsu-Coal_300_RC-11967,2055,Coal_300_RC,Jiangsu,Coal,2.64436e-05,.,16.6698
Jiangsu-Coal_300_RC-11967,2060,Coal_300_RC,Jiangsu,Coal,3.10906e-05,.,19.5993
Jiangsu-Coal_300_RC-11985,2020,Coal_300_RC,Jiangsu,Coal,6.07919e-06,.,3.83226
Jiangsu-Coal_300_RC-11985,2025,Coal_300_RC,Jiangsu,Coal,2.26386e-06,.,1.42712
Jiangsu-Coal_300_RC-11985,2030,Coal_300_RC,Jiangsu,Coal,3.13938e-06,.,1.97904
Jiangsu-Coal_300_RC-11985,2035,Coal_300_RC,Jiangsu,Coal,1.91885e-06,.,1.20963
Jiangsu-Coal_300_RC-11985,2040,Coal_300_RC,Jiangsu,Coal,1.66444e-05,.,10.4925
Jiangsu-Coal_300_RC-11985,2045,Coal_300_RC,Jiangsu,Coal,1.40835e-05,.,8.87813
Jiangsu-Coal_300_RC-11985,2050,Coal_300_RC,Jiangsu,Coal,2.04061e-05,.,12.8638
Jiangsu-Coal_300_RC-11985,2055,Coal_300_RC,Jiangsu,Coal,2.66687e-05,.,16.8117
Jiangsu-Coal_300_RC-11985,2060,Coal_300_RC,Jiangsu,Coal,3.11456e-05,.,19.6339
Jiangsu-Coal_300_RC-12011,2020,Coal_300_RC,Jiangsu,Coal,5.85117e-06,.,3.68852
Jiangsu-Coal_300_RC-12011,2025,Coal_300_RC,Jiangsu,Coal,2.12314e-06,.,1.33841
Jiangsu-Coal_300_RC-12011,2030,Coal_300_RC,Jiangsu,Coal,2.78621e-06,.,1.7564
Jiangsu-Coal_300_RC-12011,2035,Coal_300_RC,Jiangsu,Coal,2.52695e-06,.,1.59297
Jiangsu-Coal_300_RC-12011,2040,Coal_300_RC,Jiangsu,Coal,1.67377e-05,.,10.5513
Jiangsu-Coal_300_RC-12011,2045,Coal_300_RC,Jiangsu,Coal,1.40663e-05,.,8.86728
Jiangsu-Coal_300_RC-12011,2050,Coal_300_RC,Jiangsu,Coal,2.03377e-05,.,12.8207
Jiangsu-Coal_300_RC-12011,2055,Coal_300_RC,Jiangsu,Coal,2.44521e-05,.,15.4144
Jiangsu-Coal_300_RC-12011,2060,Coal_300_RC,Jiangsu,Coal,3.04541e-05,.,19.198
Jiangsu-Coal_300_RC-12029,2020,Coal_300_RC,Jiangsu,Coal,5.843e-06,.,3.68338
Jiangsu-Coal_300_RC-12029,2025,Coal_300_RC,Jiangsu,Coal,2.19958e-06,.,1.38659
Jiangsu-Coal_300_RC-12029,2030,Coal_300_RC,Jiangsu,Coal,3.19332e-06,.,2.01304
Jiangsu-Coal_300_RC-12029,2035,Coal_300_RC,Jiangsu,Coal,2.42651e-06,.,1.52965
Jiangsu-Coal_300_RC-12029,2040,Coal_300_RC,Jiangsu,Coal,1.79179e-05,.,11.2953
Jiangsu-Coal_300_RC-12029,2045,Coal_300_RC,Jiangsu,Coal,1.47756e-05,.,9.31438
Jiangsu-Coal_300_RC-12029,2050,Coal_300_RC,Jiangsu,Coal,2.1333e-05,.,13.4481
Jiangsu-Coal_300_RC-12029,2055,Coal_300_RC,Jiangsu,Coal,2.58872e-05,.,16.3191
Jiangsu-Coal_300_RC-12029,2060,Coal_300_RC,Jiangsu,Coal,3.05163e-05,.,19.2372
Jiangsu-Coal_300_SEA-11995,2020,Coal_300_SEA,Jiangsu,Coal,5.85495e-06,.,3.69086
Jiangsu-Coal_300_SEA-11995,2025,Coal_300_SEA,Jiangsu,Coal,2.20358e-06,.,1.3891
Jiangsu-Coal_300_SEA-11995,2030,Coal_300_SEA,Jiangsu,Coal,3.07582e-06,.,1.93895
Jiangsu-Coal_300_SEA-11995,2035,Coal_300_SEA,Jiangsu,Coal,2.21109e-06,.,1.39384
Jiangsu-Coal_300_SEA-11995,2040,Coal_300_SEA,Jiangsu,Coal,1.66837e-05,.,10.5171
Jiangsu-Coal_300_SEA-11995,2045,Coal_300_SEA,Jiangsu,Coal,1.40784e-05,.,8.87479
Jiangsu-Coal_300_SEA-11995,2050,Coal_300_SEA,Jiangsu,Coal,2.03415e-05,.,12.8229
Jiangsu-Coal_300_SEA-11995,2055,Coal_300_SEA,Jiangsu,Coal,2.45524e-05,.,15.4774
Jiangsu-Coal_300_SEA-11995,2060,Coal_300_SEA,Jiangsu,Coal,2.92144e-05,.,18.4163
Jiangsu-Coal_600_OT-11939,2020,Coal_600_OT,Jiangsu,Coal,7.07124e-06,.,4.04944
Jiangsu-Coal_600_OT-11939,2025,Coal_600_OT,Jiangsu,Coal,2.73798e-06,.,1.56794
Jiangsu-Coal_600_OT-11939,2030,Coal_600_OT,Jiangsu,Coal,3.84425e-06,.,2.20146
Jiangsu-Coal_600_OT-11939,2035,Coal_600_OT,Jiangsu,Coal,2.86133e-06,.,1.63858
Jiangsu-Coal_600_OT-11939,2040,Coal_600_OT,Jiangsu,Coal,1.88301e-05,.,10.7833
Jiangsu-Coal_600_OT-11939,2045,Coal_600_OT,Jiangsu,Coal,1.65604e-05,.,9.48352
Jiangsu-Coal_600_OT-11939,2050,Coal_600_OT,Jiangsu,Coal,2.38783e-05,.,13.6743
Jiangsu-Coal_600_OT-11939,2055,Coal_600_OT,Jiangsu,Coal,2.34722e-05,.,13.4417
Jiangsu-Coal_600_OT-11939,2060,Coal_600_OT,Jiangsu,Coal,4.19611e-05,.,24.0296
Jiangsu-Coal_600_OT-11957,2020,Coal_600_OT,Jiangsu,Coal,7.35854e-06,.,4.21397
Jiangsu-Coal_600_OT-11957,2025,Coal_600_OT,Jiangsu,Coal,2.83288e-06,.,1.62229
Jiangsu-Coal_600_OT-11957,2030,Coal_600_OT,Jiangsu,Coal,3.9804e-06,.,2.27943
Jiangsu-Coal_600_OT-11957,2035,Coal_600_OT,Jiangsu,Coal,2.86949e-06,.,1.64326
Jiangsu-Coal_600_OT-11957,2040,Coal_600_OT,Jiangsu,Coal,1.98948e-05,.,11.393
Jiangsu-Coal_600_OT-11957,2045,Coal_600_OT,Jiangsu,Coal,1.57712e-05,.,9.0316
Jiangsu-Coal_600_OT-11957,2050,Coal_600_OT,Jiangsu,Coal,2.34471e-05,.,13.4273
Jiangsu-Coal_600_OT-11957,2055,Coal_600_OT,Jiangsu,Coal,2.47169e-05,.,14.1545
Jiangsu-Coal_600_OT-11957,2060,Coal_600_OT,Jiangsu,Coal,4.03699e-05,.,23.1184
Jiangsu-Coal_600_OT-11975,2020,Coal_600_OT,Jiangsu,Coal,7.07393e-06,.,4.05099
Jiangsu-Coal_600_OT-11975,2025,Coal_600_OT,Jiangsu,Coal,2.74475e-06,.,1.57182
Jiangsu-Coal_600_OT-11975,2030,Coal_600_OT,Jiangsu,Coal,3.83743e-06,.,2.19756
Jiangsu-Coal_600_OT-11975,2035,Coal_600_OT,Jiangsu,Coal,2.8563e-06,.,1.6357
Jiangsu-Coal_600_OT-11975,2040,Coal_600_OT,Jiangsu,Coal,1.72079e-05,.,9.85435
Jiangsu-Coal_600_OT-11975,2045,Coal_600_OT,Jiangsu,Coal,1.78241e-05,.,10.2072
Jiangsu-Coal_600_OT-11975,2050,Coal_600_OT,Jiangsu,Coal,2.37789e-05,.,13.6173
Jiangsu-Coal_600_OT-11975,2055,Coal_600_OT,Jiangsu,Coal,2.21596e-05,.,12.69
Jiangsu-Coal_600_OT-11975,2060,Coal_600_OT,Jiangsu,Coal,3.8218e-05,.,21.8861
Jiangsu-Coal_600_OT-12001,2020,Coal_600_OT,Jiangsu,Coal,7.06696e-06,.,4.04699
Jiangsu-Coal_600_OT-12001,2025,Coal_600_OT,Jiangsu,Coal,2.73737e-06,.,1.5676
Jiangsu-Coal_600_OT-12001,2030,Coal_600_OT,Jiangsu,Coal,3.8442e-06,.,2.20143
Jiangsu-Coal_600_OT-12001,2035,Coal_600_OT,Jiangsu,Coal,2.86267e-06,.,1.63935
Jiangsu-Coal_600_OT-12001,2040,Coal_600_OT,Jiangsu,Coal,1.94381e-05,.,11.1315
Jiangsu-Coal_600_OT-12001,2045,Coal_600_OT,Jiangsu,Coal,1.89238e-05,.,10.837
Jiangsu-Coal_600_OT-12001,2050,Coal_600_OT,Jiangsu,Coal,2.51983e-05,.,14.4302
Jiangsu-Coal_600_OT-12001,2055,Coal_600_OT,Jiangsu,Coal,2.39742e-05,.,13.7291
Jiangsu-Coal_600_OT-12001,2060,Coal_600_OT,Jiangsu,Coal,4.01104e-05,.,22.9698
Jiangsu-Coal_600_OT-12019,2020,Coal_600_OT,Jiangsu,Coal,7.31995e-06,.,4.19187
Jiangsu-Coal_600_OT-12019,2025,Coal_600_OT,Jiangsu,Coal,2.72814e-06,.,1.56231
Jiangsu-Coal_600_OT-12019,2030,Coal_600_OT,Jiangsu,Coal,3.57557e-06,.,2.0476
Jiangsu-Coal_600_OT-12019,2035,Coal_600_OT,Jiangsu,Coal,2.84971e-06,.,1.63193
Jiangsu-Coal_600_OT-12019,2040,Coal_600_OT,Jiangsu,Coal,2.12558e-05,.,12.1724
Jiangsu-Coal_600_OT-12019,2045,Coal_600_OT,Jiangsu,Coal,1.75939e-05,.,10.0754
Jiangsu-Coal_600_OT-12019,2050,Coal_600_OT,Jiangsu,Coal,2.50675e-05,.,14.3553
Jiangsu-Coal_600_OT-12019,2055,Coal_600_OT,Jiangsu,Coal,2.52353e-05,.,14.4513
Jiangsu-Coal_600_OT-12019,2060,Coal_600_OT,Jiangsu,Coal,4.08986e-05,.,23.4212
Jiangsu-Coal_600_RC-11947,2020,Coal_600_RC,Jiangsu,Coal,6.81193e-06,.,3.97307
Jiangsu-Coal_600_RC-11947,2025,Coal_600_RC,Jiangsu,Coal,2.57579e-06,.,1.50233
Jiangsu-Coal_600_RC-11947,2030,Coal_600_RC,Jiangsu,Coal,4.05462e-06,.,2.36486
Jiangsu-Coal_600_RC-11947,2035,Coal_600_RC,Jiangsu,Coal,2.84222e-06,.,1.65773
Jiangsu-Coal_600_RC-11947,2040,Coal_600_RC,Jiangsu,Coal,2.07405e-05,.,12.0969
Jiangsu-Coal_600_RC-11947,2045,Coal_600_RC,Jiangsu,Coal,1.72549e-05,.,10.0639
Jiangsu-Coal_600_RC-11947,2050,Coal_600_RC,Jiangsu,Coal,2.45124e-05,.,14.2969
Jiangsu-Coal_600_RC-11947,2055,Coal_600_RC,Jiangsu,Coal,2.23067e-05,.,13.0104
Jiangsu-Coal_600_RC-11947,2060,Coal_600_RC,Jiangsu,Coal,3.90892e-05,.,22.7988
Jiangsu-Coal_600_RC-11965,2020,Coal_600_RC,Jiangsu,Coal,6.98068e-06,.,4.07149
Jiangsu-Coal_600_RC-11965,2025,Coal_600_RC,Jiangsu,Coal,2.8877e-06,.,1.68425
Jiangsu-Coal_600_RC-11965,2030,Coal_600_RC,Jiangsu,Coal,4.11138e-06,.,2.39797
Jiangsu-Coal_600_RC-11965,2035,Coal_600_RC,Jiangsu,Coal,2.84592e-06,.,1.65989
Jiangsu-Coal_600_RC-11965,2040,Coal_600_RC,Jiangsu,Coal,1.94143e-05,.,11.3234
Jiangsu-Coal_600_RC-11965,2045,Coal_600_RC,Jiangsu,Coal,1.6977e-05,.,9.90186
Jiangsu-Coal_600_RC-11965,2050,Coal_600_RC,Jiangsu,Coal,2.4433e-05,.,14.2506
Jiangsu-Coal_600_RC-11965,2055,Coal_600_RC,Jiangsu,Coal,2.21748e-05,.,12.9335
Jiangsu-Coal_600_RC-11965,2060,Coal_600_RC,Jiangsu,Coal,3.85986e-05,.,22.5127
Jiangsu-Coal_600_RC-11983,2020,Coal_600_RC,Jiangsu,Coal,6.97396e-06,.,4.06757
Jiangsu-Coal_600_RC-11983,2025,Coal_600_RC,Jiangsu,Coal,2.70981e-06,.,1.5805
Jiangsu-Coal_600_RC-11983,2030,Coal_600_RC,Jiangsu,Coal,3.79222e-06,.,2.21182
Jiangsu-Coal_600_RC-11983,2035,Coal_600_RC,Jiangsu,Coal,2.83214e-06,.,1.65185
Jiangsu-Coal_600_RC-11983,2040,Coal_600_RC,Jiangsu,Coal,1.87783e-05,.,10.9525
Jiangsu-Coal_600_RC-11983,2045,Coal_600_RC,Jiangsu,Coal,1.64059e-05,.,9.56875
Jiangsu-Coal_600_RC-11983,2050,Coal_600_RC,Jiangsu,Coal,2.14436e-05,.,12.507
Jiangsu-Coal_600_RC-11983,2055,Coal_600_RC,Jiangsu,Coal,2.30866e-05,.,13.4653
Jiangsu-Coal_600_RC-11983,2060,Coal_600_RC,Jiangsu,Coal,3.97761e-05,.,23.1995
Jiangsu-Coal_600_RC-12009,2020,Coal_600_RC,Jiangsu,Coal,6.97185e-06,.,4.06634
Jiangsu-Coal_600_RC-12009,2025,Coal_600_RC,Jiangsu,Coal,2.70255e-06,.,1.57627
Jiangsu-Coal_600_RC-12009,2030,Coal_600_RC,Jiangsu,Coal,3.79522e-06,.,2.21357
Jiangsu-Coal_600_RC-12009,2035,Coal_600_RC,Jiangsu,Coal,2.82795e-06,.,1.64941
