GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,SuspendGen_total,GenStorageCapacity,GenCapitalRecovery,GenFixedOMCosts
Zhejiang-Wind-1067,2035,Wind,Zhejiang,Wind,944,0,.,9.49589e+07,1.06191e+07
Zhejiang-Wind-1067,2040,Wind,Zhejiang,Wind,944,0,.,9.49589e+07,1.06191e+07
Zhejiang-Wind-1067,2045,Wind,Zhejiang,Wind,944,0,.,9.49589e+07,1.06191e+07
Zhejiang-Wind-1067,2050,Wind,Zhejiang,Wind,944,0,.,9.49589e+07,1.06191e+07
Zhejiang-Wind-1067,2055,Wind,Zhejiang,Wind,4.76752e-05,0,.,4.28572,0.479118
Zhejiang-Wind-1067,2060,Wind,Zhejiang,Wind,0.000109393,0,.,9.81299,1.09703
Zhejiang-Wind-1157,2020,Wind,Zhejiang,Wind,7.59357e-06,0,.,0.763852,0.08542
Zhejiang-Wind-1157,2025,Wind,Zhejiang,Wind,944,0,.,9.49589e+07,1.06191e+07
Zhejiang-Wind-1157,2030,Wind,Zhejiang,Wind,944,0,.,9.49589e+07,1.06191e+07
Zhejiang-Wind-1157,2035,Wind,Zhejiang,Wind,944,0,.,9.49589e+07,1.06191e+07
Zhejiang-Wind-1157,2040,Wind,Zhejiang,Wind,944,0,.,9.49589e+07,1.06191e+07
Zhejiang-Wind-1157,2045,Wind,Zhejiang,Wind,944,0,.,9.49589e+07,1.06191e+07
Zhejiang-Wind-1157,2050,Wind,Zhejiang,Wind,944,0,.,9.49589e+07,1.06191e+07
Zhejiang-Wind-1157,2055,Wind,Zhejiang,Wind,4.76744e-05,0,.,4.28565,0.47911
Zhejiang-Wind-1157,2060,Wind,Zhejiang,Wind,0.000109392,0,.,9.81285,1.09701
Anhui-Central_PV_EP-GEM-2010,2020,Central_PV_EP,Anhui,Solar,2,0,.,293222,57578
Anhui-Central_PV_EP-GEM-2010,2025,Central_PV_EP,Anhui,Solar,2,0,.,293222,57578
Anhui-Central_PV_EP-GEM-2010,2030,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2010,2035,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2010,2040,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2010,2045,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2010,2050,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2010,2055,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2010,2060,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2014,2020,Central_PV_EP,Anhui,Solar,250,0,.,3.66527e+07,7.19725e+06
Anhui-Central_PV_EP-GEM-2014,2025,Central_PV_EP,Anhui,Solar,250,0,.,3.66527e+07,7.19725e+06
Anhui-Central_PV_EP-GEM-2014,2030,Central_PV_EP,Anhui,Solar,250,0,.,3.66527e+07,7.19725e+06
Anhui-Central_PV_EP-GEM-2014,2035,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2014,2040,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2014,2045,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2014,2050,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2014,2055,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2014,2060,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2015,2020,Central_PV_EP,Anhui,Solar,482.8,0,.,7.07838e+07,1.38993e+07
Anhui-Central_PV_EP-GEM-2015,2025,Central_PV_EP,Anhui,Solar,482.8,0,.,7.07838e+07,1.38993e+07
Anhui-Central_PV_EP-GEM-2015,2030,Central_PV_EP,Anhui,Solar,482.8,0,.,7.07838e+07,1.38993e+07
Anhui-Central_PV_EP-GEM-2015,2035,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2015,2040,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2015,2045,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2015,2050,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2015,2055,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2015,2060,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2016,2020,Central_PV_EP,Anhui,Solar,1721.7,0,.,2.5242e+08,4.9566e+07
Anhui-Central_PV_EP-GEM-2016,2025,Central_PV_EP,Anhui,Solar,1721.7,0,.,2.5242e+08,4.9566e+07
Anhui-Central_PV_EP-GEM-2016,2030,Central_PV_EP,Anhui,Solar,1721.7,0,.,2.5242e+08,4.9566e+07
Anhui-Central_PV_EP-GEM-2016,2035,Central_PV_EP,Anhui,Solar,1721.7,0,.,2.5242e+08,4.9566e+07
Anhui-Central_PV_EP-GEM-2016,2040,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2016,2045,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2016,2050,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2016,2055,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2016,2060,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2017,2020,Central_PV_EP,Anhui,Solar,3140.4,0,.,4.60417e+08,9.0409e+07
Anhui-Central_PV_EP-GEM-2017,2025,Central_PV_EP,Anhui,Solar,3140.4,0,.,4.60417e+08,9.0409e+07
Anhui-Central_PV_EP-GEM-2017,2030,Central_PV_EP,Anhui,Solar,3140.4,0,.,4.60417e+08,9.0409e+07
Anhui-Central_PV_EP-GEM-2017,2035,Central_PV_EP,Anhui,Solar,3140.4,0,.,4.60417e+08,9.0409e+07
Anhui-Central_PV_EP-GEM-2017,2040,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2017,2045,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2017,2050,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2017,2055,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2017,2060,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2018,2020,Central_PV_EP,Anhui,Solar,766.7,0,.,1.12407e+08,2.20725e+07
Anhui-Central_PV_EP-GEM-2018,2025,Central_PV_EP,Anhui,Solar,766.7,0,.,1.12407e+08,2.20725e+07
Anhui-Central_PV_EP-GEM-2018,2030,Central_PV_EP,Anhui,Solar,766.7,0,.,1.12407e+08,2.20725e+07
Anhui-Central_PV_EP-GEM-2018,2035,Central_PV_EP,Anhui,Solar,766.7,0,.,1.12407e+08,2.20725e+07
Anhui-Central_PV_EP-GEM-2018,2040,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2018,2045,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2018,2050,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2018,2055,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2018,2060,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2019,2020,Central_PV_EP,Anhui,Solar,7513.3,0,.,1.10153e+09,2.163e+08
Anhui-Central_PV_EP-GEM-2019,2025,Central_PV_EP,Anhui,Solar,7513.3,0,.,1.10153e+09,2.163e+08
Anhui-Central_PV_EP-GEM-2019,2030,Central_PV_EP,Anhui,Solar,7513.3,0,.,1.10153e+09,2.163e+08
Anhui-Central_PV_EP-GEM-2019,2035,Central_PV_EP,Anhui,Solar,7513.3,0,.,1.10153e+09,2.163e+08
Anhui-Central_PV_EP-GEM-2019,2040,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2019,2045,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2019,2050,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2019,2055,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2019,2060,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2025,2020,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2025,2025,Central_PV_EP,Anhui,Solar,1406.4,0,.,2.06194e+08,4.04888e+07
Anhui-Central_PV_EP-GEM-2025,2030,Central_PV_EP,Anhui,Solar,1406.4,0,.,2.06194e+08,4.04888e+07
Anhui-Central_PV_EP-GEM-2025,2035,Central_PV_EP,Anhui,Solar,1406.4,0,.,2.06194e+08,4.04888e+07
Anhui-Central_PV_EP-GEM-2025,2040,Central_PV_EP,Anhui,Solar,1406.4,0,.,2.06194e+08,4.04888e+07
Anhui-Central_PV_EP-GEM-2025,2045,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2025,2050,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2025,2055,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-Central_PV_EP-GEM-2025,2060,Central_PV_EP,Anhui,Solar,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1989,2020,EP_Coal_1000_OT,Anhui,Coal,630,0,.,3.07655e+07,6.73218e+06
Anhui-EP_Coal_1000_OT-GEM-1989,2025,EP_Coal_1000_OT,Anhui,Coal,630,0,.,3.07655e+07,6.73218e+06
Anhui-EP_Coal_1000_OT-GEM-1989,2030,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1989,2035,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1989,2040,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1989,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1989,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1989,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1989,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1990,2020,EP_Coal_1000_OT,Anhui,Coal,50,0,.,2.44171e+06,534300
Anhui-EP_Coal_1000_OT-GEM-1990,2025,EP_Coal_1000_OT,Anhui,Coal,50,0,.,2.44171e+06,534300
Anhui-EP_Coal_1000_OT-GEM-1990,2030,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1990,2035,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1990,2040,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1990,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1990,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1990,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1990,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1992,2020,EP_Coal_1000_OT,Anhui,Coal,630,0,.,3.07655e+07,6.73218e+06
Anhui-EP_Coal_1000_OT-GEM-1992,2025,EP_Coal_1000_OT,Anhui,Coal,630,0,.,3.07655e+07,6.73218e+06
Anhui-EP_Coal_1000_OT-GEM-1992,2030,EP_Coal_1000_OT,Anhui,Coal,630,0,.,3.07655e+07,6.73218e+06
Anhui-EP_Coal_1000_OT-GEM-1992,2035,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1992,2040,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1992,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1992,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1992,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1992,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1993,2020,EP_Coal_1000_OT,Anhui,Coal,120,0,.,5.8601e+06,1.28232e+06
Anhui-EP_Coal_1000_OT-GEM-1993,2025,EP_Coal_1000_OT,Anhui,Coal,120,0,.,5.8601e+06,1.28232e+06
Anhui-EP_Coal_1000_OT-GEM-1993,2030,EP_Coal_1000_OT,Anhui,Coal,120,0,.,5.8601e+06,1.28232e+06
Anhui-EP_Coal_1000_OT-GEM-1993,2035,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1993,2040,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1993,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1993,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1993,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1993,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1995,2020,EP_Coal_1000_OT,Anhui,Coal,330,0,.,1.61153e+07,3.52638e+06
Anhui-EP_Coal_1000_OT-GEM-1995,2025,EP_Coal_1000_OT,Anhui,Coal,330,0,.,1.61153e+07,3.52638e+06
Anhui-EP_Coal_1000_OT-GEM-1995,2030,EP_Coal_1000_OT,Anhui,Coal,330,0,.,1.61153e+07,3.52638e+06
Anhui-EP_Coal_1000_OT-GEM-1995,2035,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1995,2040,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1995,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1995,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1995,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1995,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1996,2020,EP_Coal_1000_OT,Anhui,Coal,650,0,.,3.17422e+07,6.9459e+06
Anhui-EP_Coal_1000_OT-GEM-1996,2025,EP_Coal_1000_OT,Anhui,Coal,650,0,.,3.17422e+07,6.9459e+06
Anhui-EP_Coal_1000_OT-GEM-1996,2030,EP_Coal_1000_OT,Anhui,Coal,650,0,.,3.17422e+07,6.9459e+06
Anhui-EP_Coal_1000_OT-GEM-1996,2035,EP_Coal_1000_OT,Anhui,Coal,650,0,.,3.17422e+07,6.9459e+06
Anhui-EP_Coal_1000_OT-GEM-1996,2040,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1996,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1996,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1996,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1996,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1997,2020,EP_Coal_1000_OT,Anhui,Coal,50,0,.,2.44171e+06,534300
Anhui-EP_Coal_1000_OT-GEM-1997,2025,EP_Coal_1000_OT,Anhui,Coal,50,0,.,2.44171e+06,534300
Anhui-EP_Coal_1000_OT-GEM-1997,2030,EP_Coal_1000_OT,Anhui,Coal,50,0,.,2.44171e+06,534300
Anhui-EP_Coal_1000_OT-GEM-1997,2035,EP_Coal_1000_OT,Anhui,Coal,50,0,.,2.44171e+06,534300
Anhui-EP_Coal_1000_OT-GEM-1997,2040,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1997,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1997,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1997,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1997,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1998,2020,EP_Coal_1000_OT,Anhui,Coal,440,0,.,2.1487e+07,4.70184e+06
Anhui-EP_Coal_1000_OT-GEM-1998,2025,EP_Coal_1000_OT,Anhui,Coal,440,0,.,2.1487e+07,4.70184e+06
Anhui-EP_Coal_1000_OT-GEM-1998,2030,EP_Coal_1000_OT,Anhui,Coal,440,0,.,2.1487e+07,4.70184e+06
Anhui-EP_Coal_1000_OT-GEM-1998,2035,EP_Coal_1000_OT,Anhui,Coal,440,0,.,2.1487e+07,4.70184e+06
Anhui-EP_Coal_1000_OT-GEM-1998,2040,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1998,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1998,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1998,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1998,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1999,2020,EP_Coal_1000_OT,Anhui,Coal,320,0,.,1.56269e+07,3.41952e+06
Anhui-EP_Coal_1000_OT-GEM-1999,2025,EP_Coal_1000_OT,Anhui,Coal,320,0,.,1.56269e+07,3.41952e+06
Anhui-EP_Coal_1000_OT-GEM-1999,2030,EP_Coal_1000_OT,Anhui,Coal,320,0,.,1.56269e+07,3.41952e+06
Anhui-EP_Coal_1000_OT-GEM-1999,2035,EP_Coal_1000_OT,Anhui,Coal,320,0,.,1.56269e+07,3.41952e+06
Anhui-EP_Coal_1000_OT-GEM-1999,2040,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1999,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1999,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1999,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-1999,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2000,2020,EP_Coal_1000_OT,Anhui,Coal,640,0,.,3.12539e+07,6.83904e+06
Anhui-EP_Coal_1000_OT-GEM-2000,2025,EP_Coal_1000_OT,Anhui,Coal,640,0,.,3.12539e+07,6.83904e+06
Anhui-EP_Coal_1000_OT-GEM-2000,2030,EP_Coal_1000_OT,Anhui,Coal,640,0,.,3.12539e+07,6.83904e+06
Anhui-EP_Coal_1000_OT-GEM-2000,2035,EP_Coal_1000_OT,Anhui,Coal,640,0,.,3.12539e+07,6.83904e+06
Anhui-EP_Coal_1000_OT-GEM-2000,2040,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2000,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2000,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2000,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2000,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2001,2020,EP_Coal_1000_OT,Anhui,Coal,700,0,.,3.41839e+07,7.4802e+06
Anhui-EP_Coal_1000_OT-GEM-2001,2025,EP_Coal_1000_OT,Anhui,Coal,700,0,.,3.41839e+07,7.4802e+06
Anhui-EP_Coal_1000_OT-GEM-2001,2030,EP_Coal_1000_OT,Anhui,Coal,700,0,.,3.41839e+07,7.4802e+06
Anhui-EP_Coal_1000_OT-GEM-2001,2035,EP_Coal_1000_OT,Anhui,Coal,700,0,.,3.41839e+07,7.4802e+06
Anhui-EP_Coal_1000_OT-GEM-2001,2040,EP_Coal_1000_OT,Anhui,Coal,700,0,.,3.41839e+07,7.4802e+06
Anhui-EP_Coal_1000_OT-GEM-2001,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2001,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2001,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2001,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2005,2020,EP_Coal_1000_OT,Anhui,Coal,1600,0,.,7.81347e+07,1.70976e+07
Anhui-EP_Coal_1000_OT-GEM-2005,2025,EP_Coal_1000_OT,Anhui,Coal,1600,0,.,7.81347e+07,1.70976e+07
Anhui-EP_Coal_1000_OT-GEM-2005,2030,EP_Coal_1000_OT,Anhui,Coal,1600,0,.,7.81347e+07,1.70976e+07
Anhui-EP_Coal_1000_OT-GEM-2005,2035,EP_Coal_1000_OT,Anhui,Coal,1600,0,.,7.81347e+07,1.70976e+07
Anhui-EP_Coal_1000_OT-GEM-2005,2040,EP_Coal_1000_OT,Anhui,Coal,1600,0,.,7.81347e+07,1.70976e+07
Anhui-EP_Coal_1000_OT-GEM-2005,2045,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2005,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2005,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2005,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2006,2020,EP_Coal_1000_OT,Anhui,Coal,2320,0,.,1.13295e+08,2.47915e+07
Anhui-EP_Coal_1000_OT-GEM-2006,2025,EP_Coal_1000_OT,Anhui,Coal,2320,0,.,1.13295e+08,2.47915e+07
Anhui-EP_Coal_1000_OT-GEM-2006,2030,EP_Coal_1000_OT,Anhui,Coal,2320,0,.,1.13295e+08,2.47915e+07
Anhui-EP_Coal_1000_OT-GEM-2006,2035,EP_Coal_1000_OT,Anhui,Coal,2320,0,.,1.13295e+08,2.47915e+07
Anhui-EP_Coal_1000_OT-GEM-2006,2040,EP_Coal_1000_OT,Anhui,Coal,2320,0,.,1.13295e+08,2.47915e+07
Anhui-EP_Coal_1000_OT-GEM-2006,2045,EP_Coal_1000_OT,Anhui,Coal,2320,0,.,1.13295e+08,2.47915e+07
Anhui-EP_Coal_1000_OT-GEM-2006,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2006,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2006,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2007,2020,EP_Coal_1000_OT,Anhui,Coal,5195,0,.,2.53694e+08,5.55138e+07
Anhui-EP_Coal_1000_OT-GEM-2007,2025,EP_Coal_1000_OT,Anhui,Coal,5195,0,.,2.53694e+08,5.55138e+07
Anhui-EP_Coal_1000_OT-GEM-2007,2030,EP_Coal_1000_OT,Anhui,Coal,5195,0,.,2.53694e+08,5.55138e+07
Anhui-EP_Coal_1000_OT-GEM-2007,2035,EP_Coal_1000_OT,Anhui,Coal,5195,0,.,2.53694e+08,5.55138e+07
Anhui-EP_Coal_1000_OT-GEM-2007,2040,EP_Coal_1000_OT,Anhui,Coal,5195,0,.,2.53694e+08,5.55138e+07
Anhui-EP_Coal_1000_OT-GEM-2007,2045,EP_Coal_1000_OT,Anhui,Coal,5195,0,.,2.53694e+08,5.55138e+07
Anhui-EP_Coal_1000_OT-GEM-2007,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2007,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2007,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2008,2020,EP_Coal_1000_OT,Anhui,Coal,8180,0,.,3.99464e+08,8.74115e+07
Anhui-EP_Coal_1000_OT-GEM-2008,2025,EP_Coal_1000_OT,Anhui,Coal,8180,0,.,3.99464e+08,8.74115e+07
Anhui-EP_Coal_1000_OT-GEM-2008,2030,EP_Coal_1000_OT,Anhui,Coal,8180,0,.,3.99464e+08,8.74115e+07
Anhui-EP_Coal_1000_OT-GEM-2008,2035,EP_Coal_1000_OT,Anhui,Coal,8180,0,.,3.99464e+08,8.74115e+07
Anhui-EP_Coal_1000_OT-GEM-2008,2040,EP_Coal_1000_OT,Anhui,Coal,8180,0,.,3.99464e+08,8.74115e+07
Anhui-EP_Coal_1000_OT-GEM-2008,2045,EP_Coal_1000_OT,Anhui,Coal,8180,0,.,3.99464e+08,8.74115e+07
Anhui-EP_Coal_1000_OT-GEM-2008,2050,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2008,2055,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2008,2060,EP_Coal_1000_OT,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_1000_OT-GEM-2009,2020,EP_Coal_1000_OT,Anhui,Coal,1260,0,.,6.15311e+07,1.34644e+07
Anhui-EP_Coal_1000_OT-GEM-2009,2025,EP_Coal_1000_OT,Anhui,Coal,1260,0,.,6.15311e+07,1.34644e+07
