gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Central_PV,Jiangsu,Solar,2035,7355.4104941550995,0.0,0.0,8000.000000495446,980225657.7747073,96000000.00594535,146.31755204360988,0.10495734151968567,0.0,0.0
Central_PV,Jiangsu,Solar,2040,7355.410442540836,0.0,0.0,7999.999990518068,980225656.552197,95999999.88621682,146.31755288786374,0.10495734091408064,0.0,0.0
Central_PV,Jiangsu,Solar,2045,7355.410414866907,0.0,0.0,7999.999982183074,980225655.5309252,95999999.78619689,146.31755328592305,0.10495734062854248,0.0,0.0
Central_PV,Jiangsu,Solar,2050,0.00013436527902966524,0.0,0.0,0.00019242429036103205,23.577403322411573,2.309091484332385,192.65761954045232,0.07971188119523616,0.0,0.0
Central_PV,Jiangsu,Solar,2055,6.420168832318467e-05,0.0,0.0,0.00010510518083412703,12.87834937653515,1.2612621700095243,220.23737873320917,0.0697297678009908,0.0,0.0
Central_PV,Jiangsu,Solar,2060,0.00010858704824796497,0.0,0.0,0.00017418325735723368,21.34236225072019,2.090199088286804,215.79517739074504,0.07116517368855795,0.0,0.0
Central_PV,Shanghai,Solar,2020,1.536869264752102e-06,0.0,0.0,1.9622794892023022e-06,0.24043458786525262,0.023547353870427626,171.76603618152302,0.08940708897733483,0.0,0.0
Central_PV,Shanghai,Solar,2025,7.361692635816902e-06,0.0,0.0,8.106063353430995e-06,0.9932214102610323,0.09727276024117193,148.1309020151988,0.10367250230198316,0.0,0.0
Central_PV,Shanghai,Solar,2030,4994.346576974887,0.0,0.0,5000.999998683034,612763564.1170996,60011999.98419641,134.70742443124587,0.11400337691114976,0.0,0.0
Central_PV,Shanghai,Solar,2035,4994.346578641257,0.0,0.0,5000.999999972026,612763564.2750375,60011999.999664314,134.70742442102096,0.11400337691980311,0.0,0.0
Central_PV,Shanghai,Solar,2040,4994.3465708740105,0.0,0.0,5000.999998046953,612763564.0391617,60011999.97656344,134.70742457866504,0.11400337678638837,0.0,0.0
Central_PV,Shanghai,Solar,2045,4994.346562013472,0.0,0.0,5000.999991995675,612763563.2977095,60011999.903948106,134.7074246546535,0.11400337672207907,0.0,0.0
Central_PV,Shanghai,Solar,2050,7.569026504273508e-06,0.0,0.0,1.1501050221137328e-05,1.409203064677012,0.13801260265364795,204.41409030039657,0.07512741053025025,0.0,0.0
Central_PV,Shanghai,Solar,2055,1.3761845302039727e-05,0.0,0.0,1.9308782741990824e-05,2.3658705328655887,0.2317053929038899,188.75200736230306,0.08136126070801518,0.0,0.0
Central_PV,Shanghai,Solar,2060,2.351801862588639e-05,0.0,0.0,3.289739554249877e-05,4.030858897840439,0.3947687465099853,188.18029336362187,0.08160844584555368,0.0,0.0
Central_PV,Sichuan,Solar,2020,9.071635190235989e-06,0.0,0.0,1.2502848271578946e-05,1.5319515837883544,0.15003417925894735,185.4115303112786,0.08282711034412604,0.0,0.0
Central_PV,Sichuan,Solar,2025,2.0248449952829946e-05,0.0,0.0,2.5343310838499296e-05,3.105270441914793,0.30411973006199156,168.37783533649127,0.09120619260531207,0.0,0.0
Central_PV,Sichuan,Solar,2030,66984.95281997019,0.0,0.0,69394.50223543769,8502783949.4334545,832734026.8252524,139.36738899180824,0.11019149738873422,0.0,0.0
